"ReportId","CommitteeContactId","FirstName","MiddleName","LastOrCompanyName","Prefix","Suffix","AddressLine1","AddressLine2","City","StateCode","ZipCode","IsIndividual","TransactionDate","Amount","ScheduleCId","ReceiptType","ScheduleId","ReportUID"
"332796","980875","Brittany","","Walker","","","925 Saddleback Trail Rd.","","Chesapeake","VA","23322","True","04/03/2023","22.02","72152","Used campaign credit card in error - reimbursement to campaign account","","{B98F0105-A0F4-BFB6-DFB1-F348D6A647DD}"
"332833","1004183","","","Magnets on the Cheap","","","11525 Stonehollow Dr","B220","Austin","TX","78758","False","06/29/2023","124.80","72159","Refund","","{0CFD808F-DB2D-99C7-5806-D6C3C8602097}"
"332919","317960","Sean","","Polster","","","315 Cannon Way","","Warrenton","VA","20186","True","05/15/2023","238.84","72172","Lost Check","","{D8F9DEE1-79E3-C685-D3B9-942B719CBFD1}"
"332941","368069","","","Central Virginia FCU","","","Post Office Box 1660","","Lynchburg","VA","24505","False","01/31/2023",".08","72173","interest","","{7CE6C9C5-B307-5402-CE70-A88152C5B487}"
"332941","368069","","","Central Virginia FCU","","","Post Office Box 1660","","Lynchburg","VA","24505","False","02/28/2023",".07","72174","interest","","{7CE6C9C5-B307-5402-CE70-A88152C5B487}"
"332941","368069","","","Central Virginia FCU","","","Post Office Box 1660","","Lynchburg","VA","24505","False","03/31/2023",".08","72175","interest","","{7CE6C9C5-B307-5402-CE70-A88152C5B487}"
"332941","368069","","","Central Virginia FCU","","","Post Office Box 1660","","Lynchburg","VA","24505","False","04/30/2023",".07","72176","interest","","{7CE6C9C5-B307-5402-CE70-A88152C5B487}"
"332941","368069","","","Central Virginia FCU","","","Post Office Box 1660","","Lynchburg","VA","24505","False","05/31/2023",".08","72177","interest","","{7CE6C9C5-B307-5402-CE70-A88152C5B487}"
"332941","368069","","","Central Virginia FCU","","","Post Office Box 1660","","Lynchburg","VA","24505","False","06/30/2023",".07","72178","interest","","{7CE6C9C5-B307-5402-CE70-A88152C5B487}"
"333296","105333","","","Wells Fargo Bank","","","P.O. Box 6995","","Portland Oregon","VA","97228","False","06/30/2023","8.62","72182","interest","","{53E9DE9C-08D0-1747-76C1-AA053B675235}"
"333335","","","","NOVA Parks","","","5400 Ox Rd","","Fairfax Station","VA","22039-1022","False","05/22/2023","1000.00","72184","Refund of deposit","","{C9A5029F-9AEB-C278-4A80-E050929BECDA}"
"333349","55741","","","Henrico Federal Credit Union","","","9401 West Broad Street","","Henrico","VA","23294","False","06/30/2023","3.04","72191","Interest","","{FDFDEE5F-A0D6-C6A1-2A89-E512F951B0B6}"
"333487","475410","","","American National Bank and Trust Co.","","","628 Main Street","","Danville","VA","24541","False","01/31/2023",".06","72198","interest","","{01E14BFE-947A-9C66-E98F-0B4260E69929}"
"333487","475410","","","American National Bank and Trust Co.","","","628 Main Street","","Danville","VA","24541","False","02/28/2023",".05","72199","interest","","{01E14BFE-947A-9C66-E98F-0B4260E69929}"
"333487","475410","","","American National Bank and Trust Co.","","","628 Main Street","","Danville","VA","24541","False","03/31/2023",".06","72200","interest","","{01E14BFE-947A-9C66-E98F-0B4260E69929}"
"333487","475410","","","American National Bank and Trust Co.","","","628 Main Street","","Danville","VA","24541","False","04/30/2023",".06","72201","interest","","{01E14BFE-947A-9C66-E98F-0B4260E69929}"
"333487","475410","","","American National Bank and Trust Co.","","","628 Main Street","","Danville","VA","24541","False","05/31/2023",".05","72202","interest","","{01E14BFE-947A-9C66-E98F-0B4260E69929}"
"333487","475410","","","American National Bank and Trust Co.","","","628 Main Street","","Danville","VA","24541","False","06/30/2023",".06","72203","interest","","{01E14BFE-947A-9C66-E98F-0B4260E69929}"
"333769","","","","Angelia Williams Graves For Delegate","","","P.O. Box 41359","","Norfolk","VA","23541-1359","False","01/03/2023","1000.00","72213","refund of 12/21/22 check","","{8ECD65B0-A664-3B23-F977-DF130F2C67DE}"
"333769","","","","Truist Bank","","","919 E Main St","","Richmond","VA","23219-4625","False","01/31/2023",".15","72214","Interest","","{8ECD65B0-A664-3B23-F977-DF130F2C67DE}"
"333769","","","","Truist Bank","","","919 E Main St","","Richmond","VA","23219-4625","False","02/28/2023",".13","72215","","","{8ECD65B0-A664-3B23-F977-DF130F2C67DE}"
"333769","","","","Truist Bank","","","919 E Main St","","Richmond","VA","23219-4625","False","03/31/2023",".15","72216","Interest","","{8ECD65B0-A664-3B23-F977-DF130F2C67DE}"
"333818","999149","","","Lunenburg County Treasurer","","","11512 Courthouse Rd","","Lunenburg","VA","23952","False","04/19/2023","360.00","72227","Primary Fee","","{22386487-6B92-6618-9A39-1588991333B2}"
"333829","675558","","","Wells Fargo Bank","","","201 N Loudoun St.","","Winchester","VA","22601","False","06/15/2023",".50","72229","interest income","","{355FA844-DB3B-307C-2045-1903148183AE}"
"333868","","","","Candi King for VA","","","17717 Wayside Drive","","Dumfries","VA","22026","False","04/13/2023","500.00","72232","VOID - Contribution to Committee","","{A396916B-474C-7E3B-1385-8B66FA03F865}"
"333868","","","","Friends for Jen Kiggans","","","P.O. Box 5453","","Virginia Beach","VA","23471-0453","False","04/13/2023","1000.00","72233","VOID - Contribution to Committee","","{A396916B-474C-7E3B-1385-8B66FA03F865}"
"333872","957226","","","TowneBank","","","800 E Canal St","","Richmond","VA","23219","False","04/30/2023",".22","72234","interest","","{C3CE8C5A-7D36-90A2-60BB-C9ECEFBAF720}"
"333872","957226","","","TowneBank","","","800 E Canal St","","Richmond","VA","23219","False","05/31/2023",".23","72235","interest","","{C3CE8C5A-7D36-90A2-60BB-C9ECEFBAF720}"
"333872","957226","","","TowneBank","","","800 E Canal St","","Richmond","VA","23219","False","06/30/2023",".21","72236","interest","","{C3CE8C5A-7D36-90A2-60BB-C9ECEFBAF720}"
"333907","1026451","","","Sibert for Commissioner","","","121 Widener Drive","","Winchester","VA","22603","False","06/21/2023","140.00","72237","reimbursement for campaign event","","{3793A2DB-212F-F689-30CC-BC6E72540E96}"
"333910","968494","Richard","M.","jessie","","","N/A","","Woodbridge","VA","22192","True","06/15/2023","46.60","72238","Reimbursement for payment from wrong account","","{AC36E6FC-7514-DBA6-9105-F49B15B7F69B}"
"333910","968494","Richard","M.","jessie","","","N/A","","Woodbridge","VA","22192","True","06/15/2023","97.49","72239","Reimbursement for payment from wrong account","","{AC36E6FC-7514-DBA6-9105-F49B15B7F69B}"
"333910","968494","Richard","M.","jessie","","","N/A","","Woodbridge","VA","22192","True","06/15/2023","48.74","72240","Reimbursement for payment from wrong account","","{AC36E6FC-7514-DBA6-9105-F49B15B7F69B}"
"333910","1010878","","","Hanscom Federal Credit Union","","","1610 Eglin Street Hanscom","","Hanscom A.F.B.","MA","01731","False","06/12/2023","736.11","72241","Reimbursement for payment from wrong account","","{AC36E6FC-7514-DBA6-9105-F49B15B7F69B}"
"334023","","","","BB&T Bank","","","200 W 2nd St","","Winston Salem","NC","27101-4019","False","04/28/2023","137.43","72268","Bank Interest","","{0CBAE998-5C2E-1378-8EEE-8BEBAB07DEB9}"
"334023","","","","BB&T Bank","","","200 W 2nd St","","Winston Salem","NC","27101-4019","False","05/31/2023","51.74","72269","Bank Interest","","{0CBAE998-5C2E-1378-8EEE-8BEBAB07DEB9}"
"334023","","","","BB&T Bank","","","200 W 2nd St","","Winston Salem","NC","27101-4019","False","06/30/2023","50.19","72270","Bank Interest","","{0CBAE998-5C2E-1378-8EEE-8BEBAB07DEB9}"
"334034","459848","","","Pinnacle Bank","","","36 Church Ave","","Roanoke","VA","24011","False","04/30/2023","2.74","72271","Interest","","{7D878151-9E68-86FE-C2E4-0AB0A7D3DCC9}"
"334034","459848","","","Pinnacle Bank","","","36 Church Ave","","Roanoke","VA","24011","False","05/31/2023","2.84","72272","Interest","","{7D878151-9E68-86FE-C2E4-0AB0A7D3DCC9}"
"334034","459848","","","Pinnacle Bank","","","36 Church Ave","","Roanoke","VA","24011","False","06/30/2023","2.74","72273","Interest","","{7D878151-9E68-86FE-C2E4-0AB0A7D3DCC9}"
"334035","","","","Friends of Charniele Herring","","","1125 Madison Street, Apt. 505","Attn: Zach Rickard","Alexandria","VA","22314-6433","False","06/30/2023","50000.00","72274","VOID - Contribution to State Committee","","{39B5F9C2-310A-FCD6-4DEF-B22C8D7CE59A}"
"334035","","","","Vision for Virginia PAC","","","2712 Mallards Court","","Henrico","VA","23233-2166","False","05/30/2023","20000.00","72275","VOID - Contribution to State Committee","","{39B5F9C2-310A-FCD6-4DEF-B22C8D7CE59A}"
"334048","436468","","","Jill Vogel for Senate","","","45 N. Hill Drive","Suite 100","Warrenton","VA","20186","False","04/19/2023","500.00","72277","never cashed check","","{54A8803D-1D01-1EF6-8FC4-93009166DAAB}"
"334114","11103","","","BB&T","","","9383 N. Congress Street","","New Market","VA","22844","False","04/28/2023",".11","72286","Interest","","{D3480995-0EE1-2415-6693-03CCCF78ED51}"
"334114","11103","","","BB&T","","","9383 N. Congress Street","","New Market","VA","22844","False","05/31/2023",".12","72287","Interest","","{D3480995-0EE1-2415-6693-03CCCF78ED51}"
"334114","11103","","","BB&T","","","9383 N. Congress Street","","New Market","VA","22844","False","06/30/2023",".11","72288","Interest","","{D3480995-0EE1-2415-6693-03CCCF78ED51}"
"334137","92542","","","Prince William County Government","","","1 County Complex Ct","","Woodbridge","VA","22192","False","05/01/2023","352.80","72289","Filing Fee Refund","","{E0D868EA-F523-FF0C-0A59-1249629A3925}"
"334154","16483","","","Burke & Herbert Bank & Trust Co.","","","1000 S Fairfax St.","","Alexandria","VA","22314","False","06/30/2023","1.04","72290","Interest","","{5030FC67-B001-2102-C99C-41BC26F1CCF2}"
"334263","","","","Mailchimp","","","675 Ponce De Leon Ave NE","Ste 5000","Atlanta","GA","30308-2172","False","03/30/2023","17.39","72292","Refund of overpayment","","{40A0F3DE-B2C2-F90D-B4D4-F798DE1CD75F}"
"334318","1029090","","","Meet Our Moment","","","PO Box 2892","","Norfolk","VA","23501","False","03/10/2023","352.80","72301","Filing Fee Reimbursement","","{CDF059DA-5855-0C94-6F9C-654A98506E67}"
"334335","895599","","","Truist","","","9072 West Broad Street","","Richmond","VA","23294","False","04/30/2023",".17","72305","Interest","","{EF2883F7-E30A-DA7A-A305-83C866371BA8}"
"334335","895599","","","Truist","","","9072 West Broad Street","","Richmond","VA","23294","False","05/31/2023",".18","72306","Interest","","{EF2883F7-E30A-DA7A-A305-83C866371BA8}"
"334335","895599","","","Truist","","","9072 West Broad Street","","Richmond","VA","23294","False","06/30/2023",".17","72307","Interest","","{EF2883F7-E30A-DA7A-A305-83C866371BA8}"
"334335","1000330","","","County of Henrico","","","PO Box 90775","","Henrico","VA","23273-0775","False","05/01/2023","1197.72","72308","Primary Filing Fee Refund","","{EF2883F7-E30A-DA7A-A305-83C866371BA8}"
"334335","1025781","","","Friends of Susanna Sloane Gibson","","","3800 College Valley Way","","Henrico","VA","23233","False","06/30/2023","1200.00","72309","Rent reimbursement","","{EF2883F7-E30A-DA7A-A305-83C866371BA8}"
"334356","982450","","","Central Virginia Federal Credit Union","","","PO Box 1660","","Lynchburg","VA","24505","False","06/30/2023",".03","72313","Interest","","{61EF8C83-C910-6556-6C70-B928DD6028DD}"
"334492","100165","Tanya","Remson","Wilcox","Mrs","","8247 Belle Grove Ln","","Warrenton","VA","20186","True","04/08/2013","1600.07","72356","Refund of Primary Filing Fees","","{E741557A-A399-7CF0-5A2F-4E003867FA31}"
