"ScheduleDId","ReportId","CommitteeContactId","FirstName","MiddleName","LastOrCompanyName","Prefix","Suffix","AddressLine1","AddressLine2","City","StateCode","ZipCode","IsIndividual","TransactionDate","Amount","AuthorizingName","ItemOrService","ScheduleId","ReportUID"
"5594368","483297","1193339","Benjamin","Lee","Buzz","","","1015 Custis St","","Radford","VA","24141","True","01/01/2025",".69","Benjamin L Buzzard","Google Suite","","{36DB41B7-867C-4437-58CE-01FC79F97B76}"
"5594369","483297","1193342","Benjamin","Lee","Buzzard","","","1015 Custis St","","Radford","VA","24141","True","01/01/2025",".75","Benjamin Lee Buzzard","Google Services","","{36DB41B7-867C-4437-58CE-01FC79F97B76}"
"5594370","483297","1193343","Benjamin","","Buzzard","","","1015 Custis St","","Radford","VA","24141","True","01/08/2025","423.20","Benjamin L Buzzard","Donated Campaign remainder to Radford City Republicans","","{36DB41B7-867C-4437-58CE-01FC79F97B76}"
"5598140","483697","1284858","","","VA Department of Elections","","","1100 Bank Street","First Floor","Richmond","VA","23219","False","03/13/2026","66.00","Stephen Kim","To purchase the RVL and LTWV (2025) for the City of Fairfax. Each data set costs $33 and $33 x 2 = $66.","","{81EE01BD-B1E7-A330-569E-5D33FEFCEF02}"
"5598141","483700","681212","","","Anedot Inc","","","1340 Poydras St","Suite 1770","New Orleans","LA","70112","False","01/12/2026","1.30","Stevan Porter","Online Payment Processing Fee","","{BC045B00-D044-824D-52BB-9DD44E1EA46D}"
"5598142","483700","681212","","","Anedot Inc","","","1340 Poydras St","Suite 1770","New Orleans","LA","70112","False","02/11/2026","1.30","Stevan Porter","Online Payment Processing Fee","","{BC045B00-D044-824D-52BB-9DD44E1EA46D}"
"5598143","483700","681212","","","Anedot Inc","","","1340 Poydras St","Suite 1770","New Orleans","LA","70112","False","03/11/2026","1.30","Stevan Porter","Online Payment Processing Fee","","{BC045B00-D044-824D-52BB-9DD44E1EA46D}"
"5598144","483700","1160723","","","CampaignPartner.com","","","PO Box 118","","Still River","MA","01467","False","01/13/2026","29.00","Stevan Porter","Website Hosting","","{BC045B00-D044-824D-52BB-9DD44E1EA46D}"
"5598145","483700","1160723","","","CampaignPartner.com","","","PO Box 118","","Still River","MA","01467","False","02/13/2026","29.00","Stevan Porter","Website Hosting","","{BC045B00-D044-824D-52BB-9DD44E1EA46D}"
"5598146","483700","1160723","","","CampaignPartner.com","","","PO Box 118","","Still River","MA","01467","False","03/13/2026","29.00","Stevan Porter","Website Hosting","","{BC045B00-D044-824D-52BB-9DD44E1EA46D}"
"5598147","483701","1208271","","","Friends of Patrick Hope","","","PO Box 3148","","Arlington","VA","22203","False","01/05/2026","250.00","Leigh Henderson","political contribution","","{AB849321-53A4-234D-7552-26C53AC65887}"
"5598148","483701","1216795","","","Stripe Payments Company","","","354 Oyster Point Blvd","","South San Francisco","CA","94080","False","01/08/2026","3.20","Leigh Henderson","credit card fee","","{AB849321-53A4-234D-7552-26C53AC65887}"
