"ReportId","CommitteeContactId","FirstName","MiddleName","LastOrCompanyName","Prefix","Suffix","AddressLine1","AddressLine2","City","StateCode","ZipCode","IsIndividual","TransactionDate","Amount","ScheduleCId","ReceiptType","ScheduleId","ReportUID"
"163182","284287","","","First Citizens Bank","","","West Atlantic Street","","Emporia","VA","23847","False","05/14/2019",".01","42778","Interest","","{345A9E6B-2E7D-4D41-AAB6-8998E346E776}"
"163467","555460","Melvin","","Denwiddie","","","8294 Riverside Road","","Alexandria","VA","22308","True","04/21/2019","100.00","42827","Requested returned","","{5E8554BE-BD51-210D-6A04-705E78612447}"
"163478","548295","","","Lowes","","","3603 Old Halifax Road","","South Boston","VA","24592","False","05/01/2019","13.98","42830","Wrong Color Nylon Cable Ties / Paper Return Receipt","","{35431888-6D4A-2D32-9477-3058F4BF3F15}"
"163488","550191","","","County of Roanoke","","","P.O. Box 29800","","Roanoke","VA","24018","False","04/13/2019","355.48","42831","Refund of primary fee","","{AF5922F3-5432-FEA8-082A-080F08647A46}"
"163497","506131","","","SONA Bank","","","PO Box 2075","","Ashland","VA","23005","False","04/30/2019",".11","42832","Interest on FORH checking account","","{CA73A746-30B6-4B2E-476F-AD36D3848140}"
"163509","535464","","","Loudoun County Democratic Committee","","","PO Box 544","","Leesburg","VA","20178","False","05/15/2019","2533.18","42835","Refund of filing fee - no primary","","{7270876C-6275-2911-2AAB-894A26BF64F4}"
"163537","549277","First Citizens","","Bank","","","112 Hicks Street","","Lawrenceville","VA","23868","True","05/13/2019",".13","42840","On Line Banking paypal verification","","{C4D76C6C-B115-B375-FBCD-B7EE5875E5C7}"
"163537","549277","First Citizens","","Bank","","","112 Hicks Street","","Lawrenceville","VA","23868","True","05/13/2019",".06","42841","On line paypal verification","","{C4D76C6C-B115-B375-FBCD-B7EE5875E5C7}"
"163537","549277","First Citizens","","Bank","","","112 Hicks Street","","Lawrenceville","VA","23868","True","05/13/2019",".19","42842","On line paypal verification","","{C4D76C6C-B115-B375-FBCD-B7EE5875E5C7}"
"163537","549277","First Citizens","","Bank","","","112 Hicks Street","","Lawrenceville","VA","23868","True","05/13/2019",".11","42843","On Line paypal verification","","{C4D76C6C-B115-B375-FBCD-B7EE5875E5C7}"
"163545","545443","","","County of Franklin","","","1255 Franklin Street","101","Rocky Mount","VA","24151","False","04/30/2019","360.00","42850","Primary Filing fee refund","","{EDB0E779-0449-A7E2-7DE4-9E09AA3FFB54}"
"163545","547878","","","Primland, LTD","","","PO Box 960","","Meadows of Dan","VA","24120","False","05/14/2019","569.89","42851","Refund of overpayment for fundraiser","","{EDB0E779-0449-A7E2-7DE4-9E09AA3FFB54}"
"163546","558293","","","Henrico County Virginia","","","4301 East Parham Road","","Henrico","VA","23228","False","04/23/2019","1116.37","42852","Refund Democratic Primary Filing Fee","","{14047194-6CDB-B15C-2CA1-E996F46F676D}"
"163550","","","","Sandy Spring Bank","","","9910 Main Street","","Fairfax","VA","22031","False","04/30/2019","3.25","42853","","","{F6F40BB3-8D8A-A7BC-48DE-759C277419FD}"
"163550","","","","Sandy Spring Bank","","","9910 Main Street","","Fairfax","VA","22031","False","04/30/2019","98.78","42854","","","{F6F40BB3-8D8A-A7BC-48DE-759C277419FD}"
"163606","89109","","","Franklin County Treasurer","","","1255 Franklin St.","Ste. 101","Rocky Mount","VA","24151","False","04/28/2019","352.80","42865","Refund Filing Fee","","{1D4D9C69-62E0-7D3C-F602-4B22254830F4}"
"163619","521536","","","Treasurer, City of Virginia Beach","","","Government","Building 1","Virginia Beach","VA","23456","False","04/26/2019","352.80","42867","Refund of Primary Filing Fee","","{C472BA07-9A57-03E6-8F71-1877107D04BE}"
"163637","216923","","","Wells Fargo","","","5803 Grove Avenue","","Richmond","VA","23226","False","04/10/2019","1.54","42868","Bank Interest","","{21B09541-BAFD-718E-2809-673DD81B2108}"
"163637","216923","","","Wells Fargo","","","5803 Grove Avenue","","Richmond","VA","23226","False","05/10/2019","1.70","42869","Bank Interest","","{21B09541-BAFD-718E-2809-673DD81B2108}"
"163637","548896","","","Chesterfield County","","","PO Box 70","","Chesterfield","VA","23832","False","05/16/2019","360.00","42870","Refund of Primary Filling Fee","","{21B09541-BAFD-718E-2809-673DD81B2108}"
"163637","558579","","","AT&T","","","925 W BROAD ST","","RICHMOND","VA","23220","False","04/23/2019","165.59","42871","Internet Product Return","","{21B09541-BAFD-718E-2809-673DD81B2108}"
"163692","533924","","","Stafford County","","","1300 Courthouse Rd","","Stafford","VA","22554","False","04/11/2019","352.80","42878","Refund of Filing Fee","","{13AA9AA3-A8F7-4EBD-2AFA-F710F6CAEE3B}"
"163723","260882","Rhett","","Walker","","","2700 E Broad St","","Richmond","VA","23223","True","04/01/2019","1335.00","42887","voided check","","{9EC09289-77EE-7B57-2B8A-D978A395B208}"
"163723","344441","","","NARAL Pro-Choice Virginia","","","P O Box 1204","","Alexandria","VA","22313","False","04/01/2019","125.00","42888","voided check","","{9EC09289-77EE-7B57-2B8A-D978A395B208}"
"163723","356014","","","First Mount Zion Baptist Church","","","16622 Dumfries Rd","","Dumfries","VA","22106","False","04/01/2019","25.00","42889","voided check","","{9EC09289-77EE-7B57-2B8A-D978A395B208}"
"163727","553762","","","St. Albin's Episcopal Church","","","6800 Columbia Pike","","Annandale","VA","22033","False","05/16/2019","575.00","42892","Refund of deposit","","{DD17E7FC-7674-8F45-B92F-D1EE9F96F818}"
"163733","523244","","","County of Henrico","","","P. O. Box 90775","","Henrico","VA","23233","False","04/24/2019","3632.32","42896","Refund of Primary Filing Fee","","{5ABF0AD5-3318-0DE0-1E99-231748FF2A0F}"
"163789","551297","","","Staples","","","8387C Leesburg Pike","","Vienna","VA","22182","False","04/25/2019","36.03","42900","Refund","","{0315CB08-98CC-6CFD-4071-DA188A6CA97B}"
"163807","559706","","","DuPont Community Credit Union","","","2518 Stuarts Draft Hwy","","Stuarts Draft","VA","24477","False","04/30/2019",".66","42909","Interest","","{2F500AC1-5A65-E6E0-93DA-24BC70E61737}"
"163807","559706","","","DuPont Community Credit Union","","","2518 Stuarts Draft Hwy","","Stuarts Draft","VA","24477","False","05/28/2019","1.28","42910","Interest","","{2F500AC1-5A65-E6E0-93DA-24BC70E61737}"
"163837","529344","","","Sun Trust","","","PO Box 305183","","Nashville","TN","37230","False","04/11/2019","27.95","42927","Refund from imprinted check","","{87644336-E5AE-EFD0-30D4-8022FB7D4AFE}"
"163837","536341","","","Spostylvania parks and recreation","","","10910 Leavells Rd F","","fredericksburg","VA","22407","False","05/15/2019","40.00","42928","Refund for Chancellor Center  - Didn't use","","{87644336-E5AE-EFD0-30D4-8022FB7D4AFE}"
"163840","553520","","","Treasurer for Loudoun County","","","1 Harrison Street","1st Floor","Leesburg","VA","20176","False","04/30/2019","2912.24","42929","Primary fees refunded by Treasurer-Loudoun County","","{B7BA90CC-D24D-62FC-0D0C-97650AE2682C}"
"163856","181170","","","Atlantic Union Bank and Trust","","","4109 Plank Road","","Fredericksburg","VA","22407","False","04/30/2019","3.67","42931","interest","","{3C665923-681A-F362-3946-299EB7EED630}"
"163863","537431","","","City of Richmond","","","900 East Broad St","","Richmond","VA","23219","False","04/24/2019","2834.84","42932","Primary refund","","{99DD8D71-7804-2CFB-2F18-44F4F03B5565}"
"163866","556202","City of Virginia Beach","","Treasurer","","","2424 courthouse Dr","","Virginia beach","VA","23456","True","05/13/2019","352.80","42933","Refund filing fee because no primary","","{24BAA7DC-7DEA-92DB-5362-3985DEB4DFAF}"
"163877","532787","","","Stafford County Treasurer","","","1300 Courthouse Rd","","Stafford","VA","22554","False","04/17/2019","2117.66","42935","Refund 2019 Primary Filing Fee","","{6629773C-BC41-09D2-3A9C-55501CE53501}"
"163877","532813","","","BB and T","","","117 Garrisonville Rd","","Stafford","VA","22554","False","04/11/2019","3.00","42936","BB&T refund service charge","","{6629773C-BC41-09D2-3A9C-55501CE53501}"
"163883","222342","","","Treasurer Middlesex County","","","877 General Puller Hwy","","Saluda","VA","23149","False","05/24/2019","352.80","42937","Primary Fee Refund","","{50658BB6-74BC-A7A0-6301-3B32C7F8E783}"
"163884","541908","Brenda","","Ruffin","","","1017 Cook Road","10","Durham","NC","27713","True","01/22/2019","19.17","42938","contribution refund","","{9A8D5053-906C-E437-66E7-5A2489B8C2FE}"
"163892","541908","Brenda","","Ruffin","","","1017 Cook Road","10","Durham","NC","27713","True","01/22/2019","19.17","42939","contribution refund","","{9A8D5053-906C-E437-66E7-5A2489B8C2FE}"
"163965","212821","","","DuPont Community Credit Union","","","P. O. Box 1365","","Waynesboro","VA","22980","False","04/30/2019","1.05","42944","Interest","","{BB98F3A9-E8FF-6A2D-F06C-EB23598D892A}"
