"ReportId","CommitteeContactId","FirstName","MiddleName","LastOrCompanyName","Prefix","Suffix","AddressLine1","AddressLine2","City","StateCode","ZipCode","IsIndividual","TransactionDate","Amount","ScheduleCId","ReceiptType","ScheduleId","ReportUID"
"301111","896477","","","Karen Greenhalgh for Delegate","","","Po Box 62945","","Virginia Beach","VA","23466","False","04/10/2022","200.00","67576","returned donation","","{7D86903C-C435-8C7A-0CEC-08D8CBF9180E}"
"301111","896480","","","Durant for Delegate","","","Po Box 5055","","Fredericksburg","VA","22403","False","04/10/2022","200.00","67577","returned donation","","{7D86903C-C435-8C7A-0CEC-08D8CBF9180E}"
"301111","896482","","","Elect Elizabeth Bennett-Parker","","","107 S. West Street","#152","Alexandria","VA","22314","False","04/10/2022","200.00","67578","returned donation","","{7D86903C-C435-8C7A-0CEC-08D8CBF9180E}"
"301111","896483","","","Friends of Anne Ferrell Tata","","","PO Box 1442","","Virginia Beach","VA","23451","False","04/10/2022","200.00","67579","returned donation","","{7D86903C-C435-8C7A-0CEC-08D8CBF9180E}"
"301115","341904","","","FRIENDS FOR JENNIFER MCCLELLAN","","","PO BOX 47","","RICHMOND","VA","23218","False","09/30/2022","1000.00","67580","Stale Dated Donation Check","","{4E6F68C2-A8C6-9872-2894-AF5D26DAFBAF}"
"301115","493540","","","WE RISE TOGETHER","","","919 EAST MAIN ST","2050","RICHMOND","VA","23219","False","09/30/2022","500.00","67581","Stale Dated Donation Check","","{4E6F68C2-A8C6-9872-2894-AF5D26DAFBAF}"
"301115","493544","","","COLONIAL LEADERSHIP TRUST","","","PO BOX 71596","","RICHMOND","VA","23255","False","09/30/2022","250.00","67582","Stale Dated Donation Check","","{4E6F68C2-A8C6-9872-2894-AF5D26DAFBAF}"
"301115","804857","","","Friends of Don Scott","","","355 Crawford St #704","","Portsmouth","VA","23704","False","09/30/2022","250.00","67583","Stale Dated Donation Check","","{4E6F68C2-A8C6-9872-2894-AF5D26DAFBAF}"
"301115","808824","","","Carr for Delegate","","","PO Box 14625","","Richmond","VA","23221","False","09/30/2022","250.00","67584","Stale Dated Donation Check","","{4E6F68C2-A8C6-9872-2894-AF5D26DAFBAF}"
"301115","808826","","","Kathleen Murphy for Delegate","","","PO Box 146","","McLean","VA","22101","False","09/30/2022","250.00","67585","Stale Dated Donation Check","","{4E6F68C2-A8C6-9872-2894-AF5D26DAFBAF}"
"301115","849498","","","Friends of Wendy Gooditis","","","Po Box 180","","Boyce","VA","22620","False","09/30/2022","250.00","67586","Stale Dated Donation Check","","{4E6F68C2-A8C6-9872-2894-AF5D26DAFBAF}"
"301373","943800","","","Truist Bank","","","324 Battlefield Blvd.","","Chesapeake","VA","23322","False","07/12/2022","36.00","67611","Changed Type of Account/Worley","","{8EB97638-4420-AE67-C6C7-58BA898455FC}"
"301376","943800","","","Truist Bank","","","324 Battlefield Blvd.","","Chesapeake","VA","23322","False","07/12/2022","36.00","67612","Changed Type of Account/Worley","","{8EB97638-4420-AE67-C6C7-58BA898455FC}"
"301741","944990","","","Vibe Ink (Quan Inc.)","","","5900 Bingle Road","","Houston","TX","77092","False","09/13/2022","125.82","67699","Refund for Partial Order Cancellation for 50 of 100 Yard Signs","","{7650A2C0-6D7D-C9D2-6A95-78183186B044}"
"301741","944993","","","Amazon.com Services, LLC","","","410 Terry Avenue North","","Seattle","WA","98109-5210","False","10/28/2022","10.59","67700","Refund for Promotional Supplies (Cups) Purchased on 10/24/22","","{7650A2C0-6D7D-C9D2-6A95-78183186B044}"
"301741","944993","","","Amazon.com Services, LLC","","","410 Terry Avenue North","","Seattle","WA","98109-5210","False","11/03/2022","10.22","67701","Refund for Promotional Supplies (Lids) Purchased on 10/24/22","","{7650A2C0-6D7D-C9D2-6A95-78183186B044}"
"301798","","","","Sage Media Planning & Placement, Inc.","","","1322 G St SE","","Washington","DC","20003-3021","False","07/06/2022","7272.00","67718","Refund of TV expenditure","","{B8938BEE-11E6-09DF-825B-BA1B3ABA70E0}"
"301836","","","","CallTime.AI","","","2627 E College Ave","","Visalia","CA","93292-3205","False","09/20/2022","119.99","67738","Refund of Overpayment","","{302A6D86-A858-EE9F-CABD-5229DF5ED275}"
"301836","","","","CallTime.AI","","","2627 E College Ave","","Visalia","CA","93292-3205","False","09/20/2022","107.00","67739","Refund of Overpayment","","{302A6D86-A858-EE9F-CABD-5229DF5ED275}"
"301836","","","","CallTime.AI","","","2627 E College Ave","","Visalia","CA","93292-3205","False","10/03/2022","200.00","67740","Refund of Overpayment","","{302A6D86-A858-EE9F-CABD-5229DF5ED275}"
"301836","","","","CallTime.AI","","","2627 E College Ave","","Visalia","CA","93292-3205","False","10/03/2022","177.01","67741","Refund of Overpayment","","{302A6D86-A858-EE9F-CABD-5229DF5ED275}"
"301836","","","","CallTime.AI","","","2627 E College Ave","","Visalia","CA","93292-3205","False","10/03/2022","59.95","67742","Refund of Overpayment","","{302A6D86-A858-EE9F-CABD-5229DF5ED275}"
"301836","","","","Gusto","","","525 20th St","","San Francisco","CA","94107-4345","False","07/07/2022","62.49","67743","Refund of Tax Payment","","{302A6D86-A858-EE9F-CABD-5229DF5ED275}"
"301836","","","","Gusto","","","525 20th St","","San Francisco","CA","94107-4345","False","07/29/2022","300.00","67744","Promotional Credit","","{302A6D86-A858-EE9F-CABD-5229DF5ED275}"
"301836","","","","OpenPhone","","","3964 Rivermark Plz","","Santa Clara","CA","95054-4155","False","09/30/2022","217.00","67745","Refund of Overpayment","","{302A6D86-A858-EE9F-CABD-5229DF5ED275}"
"302149","942944","","","Signsonthecheap","","","11525A Stonehollow Drive","Suite 100","Austin","TX","78758","False","10/31/2022","87.45","67782","Partial refund","","{7F66EC2C-C158-3318-2083-C8CA67BBC6AB}"
