"ScheduleGId","ReportId","ScheduleACount","ScheduleATotal","ScheduleBCount","ScheduleBTotal","UnItemizedCount","UnItemizedTotal","UnItemizedInKindCount","UnItemizedInKindTotal","AllContributionsCount","AllContributionsTotal","ScheduleCTotal","ScheduleBTotalAgain","UnItemizedInKindTotalAgain","ScheduleDTotal","TotalInKindAndExpenditures","BeginningLoanBalance","LoansReceivedTotal","LoansReceivedAndExistingTotal","LoansPaidTotal","NewLoanBalance","ScheduleId","ReportUID"
"416257","486675","5","950.00","1","500.00","6","375.00","0",".00","12","1825.00",".00","500.00",".00","133.62","633.62",".00",".00",".00",".00",".00","","{26FBD64F-CCAC-F000-441B-D1457F71AF4D}"
"416259","486677","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{0F646CDB-9A58-4A4D-2D64-23EC58A25D18}"
"416260","486678","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{C14AC1E4-51B1-DB59-6F09-61908E9EF716}"
"416262","486680","0",".00","0",".00","1","5.00","0",".00","1","5.00",".00",".00",".00","14.00","14.00",".00",".00",".00",".00",".00","","{1EFBC158-02B0-0DFB-7EF9-4D0E998D9D31}"
"420369","491116","2","3762.16","0",".00","0",".00","0",".00","2","3762.16",".00",".00",".00","264.94","264.94","4300.00",".00","4300.00","4300.00",".00","","{5A24E1D1-4E55-9E03-8670-FAE2ED70596E}"
"420513","491311","5","2329.39","2","450.24","3","138.89","0",".00","10","2918.52",".00","450.24",".00","980.86","1431.10",".00",".00",".00",".00",".00","","{8A870355-9E1A-CDB3-B40F-1175287670DD}"
"420514","491312","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","200.00",".00","200.00",".00","200.00","","{06C0998A-CCDE-177F-309A-B29958667FA2}"
"420519","491317","0",".00","0",".00","0",".00","0",".00","0",".00","223.00",".00",".00","5098.32","5098.32",".00",".00",".00",".00",".00","","{A1CCA906-BE68-9FB7-7B42-E7C2969BBBA2}"
"420520","491318","7","2300.00","0",".00","12","785.00","0",".00","19","3085.00",".00",".00",".00","2094.85","2094.85",".00",".00",".00",".00",".00","","{D0D33792-4894-CE8B-0940-3E8EB380E34D}"
"420523","491321","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","300.00",".00","300.00",".00","300.00","","{18B6CC11-E423-25FD-AA65-04940CD7495A}"
"420524","491322","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","20.00","20.00","40880.69","20.00","40900.69",".00","40900.69","","{5B6EA1D3-08AF-5FE0-1DC4-F105B3F281B9}"
"420525","491323","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{23F49E78-7A82-3421-FC7B-C90A9FA50474}"
"420526","491324","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","100.00",".00","100.00",".00","100.00","","{8C7FCD9C-C40B-DEC0-029F-2F62A48A95A3}"
