"ScheduleDId","ReportId","CommitteeContactId","FirstName","MiddleName","LastOrCompanyName","Prefix","Suffix","AddressLine1","AddressLine2","City","StateCode","ZipCode","IsIndividual","TransactionDate","Amount","AuthorizingName","ItemOrService","ScheduleId","ReportUID"
"2883030","197983","577965","Matt","","Wixson","","","200 Timberline Ridge Road","","Star Tannery","VA","22654","True","12/20/2019","42.35","Shawn Graber","Website Domain and Hosting","","{BC30BE19-047A-270D-36BE-0B4910971820}"
"2883035","197987","494429","","","House Republican Caucus Committee","","","P. O. Box 71596","","Richmond","VA","23255","False","12/26/2019","1000.00","Joe McNamara","Donation","","{26AA00D8-F093-8E5D-570E-A0A9F04C4AC2}"
"2883036","197987","500888","Jesse","","Lynch","","","810 Oval Park Lane","","Charlottesville","VA","22911","True","12/22/2019","250.00","Joe McNamara","Consulting","","{26AA00D8-F093-8E5D-570E-A0A9F04C4AC2}"
"2883037","197987","602989","Robert","","Andrews","","","177 Forest Circle","","Salem","VA","24153","True","12/22/2019","750.00","Joe McNamara","Consulting","","{26AA00D8-F093-8E5D-570E-A0A9F04C4AC2}"
"2883038","197987","673841","","","Treasurer of Virginia","","","P. O. Box 406","","Richmond","VA","23218","False","12/27/2019","20.00","Joe McNamara","Staff Business Cards","","{26AA00D8-F093-8E5D-570E-A0A9F04C4AC2}"
"2883039","197989","521696","Debbie","","Bailey","","","8225 Sidlaw Hills Terrace","","Chesterfield","VA","23838","True","12/27/2019","371.35","Friends of Debbie Bailey","Repayment for supplies","","{5E1C044F-9B6B-4225-EE84-A46381CDE709}"
"2883040","197989","522688","","","PayPal","","","2211 North First Street","","San Jose","CA","95131","False","12/02/2019","1.02","Friends of Debbie Bailey","PayPal Fee when closing account","","{5E1C044F-9B6B-4225-EE84-A46381CDE709}"
"2883041","197990","464528","Melissa","J.","Savage","","","303 Tenderfoot Court","","Hampton","VA","23669","True","11/07/2019","50.00","Rick West","Program ad design services","","{0CD7637B-88B4-831D-EFFB-25F54E3527D8}"
"2883042","197990","464529","","","United States Postal Service","","","1100 Battlefield Blvd. S.","","Chesapeake","VA","23322","False","11/25/2019","275.00","Rick West","Postage stamps","","{0CD7637B-88B4-831D-EFFB-25F54E3527D8}"
"2883043","197990","464530","","","Affordable Printing + Copies, Inc.","","","1926 East Pembroke Avenue","","Hampton","VA","23663","False","07/30/2019","400.68","Rick West","Stationary + envelopes","","{0CD7637B-88B4-831D-EFFB-25F54E3527D8}"
"2883044","197990","464754","","","Central Chesapeake Republican Womens Club","","","1006 Cuervo Court","","Chesapeake","VA","23322","False","10/21/2019","250.00","Rick West","Sponsorship contribution","","{0CD7637B-88B4-831D-EFFB-25F54E3527D8}"
"2883045","197990","464895","Sarah","","Jackson","","","3991 Marina Lake Road","#116","Virginia Beach","VA","23452","True","07/17/2019","562.50","Rick West","Photographic services","","{0CD7637B-88B4-831D-EFFB-25F54E3527D8}"
"2883046","197990","465456","","","Republican Party of Chesapeake","","","1001 Copper Stone Circle","","Chesapeake","VA","23320","False","10/17/2019","500.00","Rick West","Contribution","","{0CD7637B-88B4-831D-EFFB-25F54E3527D8}"
"2883047","197990","465473","Jane","H.","Kish","","","560 Longdale Crescent","","Chesapeake","VA","23325","True","07/19/2019","129.58","Rick West","Reimbursement of golf tournament expenses","","{0CD7637B-88B4-831D-EFFB-25F54E3527D8}"
"2883048","197990","465708","Debbie","","Ritter","","","732 School House Road","","Chesapeake","VA","23322","True","10/17/2019","120.00","Rick West","Reimbursement for banquet tickets","","{0CD7637B-88B4-831D-EFFB-25F54E3527D8}"
"2883049","197990","466550","Ray","A.","Conner","","","1301 Links Court","","Chesapeake","VA","23320","True","10/27/2019","534.73","Rick West","Reimbursement of tournament expenses","","{0CD7637B-88B4-831D-EFFB-25F54E3527D8}"
"2883050","197990","471046","Richard","W.","West","","","1144 Fairway Drive","","Chesapeake","VA","23320","True","10/27/2019","326.64","Rick West","Reimbursement of golf tournament expenses","","{0CD7637B-88B4-831D-EFFB-25F54E3527D8}"
"2883051","197990","471046","Richard","W.","West","","","1144 Fairway Drive","","Chesapeake","VA","23320","True","12/16/2019","356.97","Rick West","Reimburse of parade expenditures + website domain registration","","{0CD7637B-88B4-831D-EFFB-25F54E3527D8}"
"2883052","197990","485186","","","Chesapeake Sports Club","","","Post Office Box 2422","","Chesapeake","VA","23327","False","07/10/2019","540.00","Rick West","Sponsorship contribution","","{0CD7637B-88B4-831D-EFFB-25F54E3527D8}"
"2883053","197990","485186","","","Chesapeake Sports Club","","","Post Office Box 2422","","Chesapeake","VA","23327","False","12/19/2019","100.00","Rick West","Membership dues","","{0CD7637B-88B4-831D-EFFB-25F54E3527D8}"
"2883054","197990","579890","","","Greenbrier Country Club","","","1301 Volvo Parkway","","Chesapeake","VA","23320","False","07/31/2019","12419.79","Rick West","Golf tournament expenses","","{0CD7637B-88B4-831D-EFFB-25F54E3527D8}"
"2883055","197990","579895","","","New Chesapeake Men for Progress Education Foundation, Inc.","","","Post Office box 1262","","Chesapeake","VA","23327","False","10/25/2019","150.00","Rick West","Sponsorship contribution - banquet program ad","","{0CD7637B-88B4-831D-EFFB-25F54E3527D8}"
"2883056","197990","580229","","","Towne Bank","","","6001 Harbour View Boulevard","","Suffolk","VA","23435","False","07/05/2019","2900.00","Rick West","Golf tournament prizes","","{0CD7637B-88B4-831D-EFFB-25F54E3527D8}"
"2883057","197990","580325","","","Professional Printing Center","","","817 Yupo Court","","Chesapeake","VA","23320","False","07/24/2019","180.20","Rick West","Printing of Golf tournament banner","","{0CD7637B-88B4-831D-EFFB-25F54E3527D8}"
"2883058","197990","670819","","","Golf Headquarters","","","741 Eden Way N.","#312","Chesapeake","VA","23320","False","07/10/2019","953.68","Rick West","Golf tournament merchandise","","{0CD7637B-88B4-831D-EFFB-25F54E3527D8}"
