"ScheduleGId","ReportId","ScheduleACount","ScheduleATotal","ScheduleBCount","ScheduleBTotal","UnItemizedCount","UnItemizedTotal","UnItemizedInKindCount","UnItemizedInKindTotal","AllContributionsCount","AllContributionsTotal","ScheduleCTotal","ScheduleBTotalAgain","UnItemizedInKindTotalAgain","ScheduleDTotal","TotalInKindAndExpenditures","BeginningLoanBalance","LoansReceivedTotal","LoansReceivedAndExistingTotal","LoansPaidTotal","NewLoanBalance","ScheduleId","ReportUID"
"388352","449155","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{A2264D51-4413-558D-CF07-42857A159662}"
"389441","450642","1","1100.00","0",".00","0",".00","0",".00","1","1100.00",".00",".00",".00","1085.13","1085.13",".00",".00",".00",".00",".00","","{C08F3567-44A6-D4BA-13B1-0FDA74B04839}"
"389442","450643","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","1103.50","1103.50",".00",".00",".00",".00",".00","","{B4A1BAB1-526E-33CA-B897-A06ADE926EE4}"
"389443","450644","1","500.00","0",".00","0",".00","0",".00","1","500.00",".00",".00",".00","40.59","40.59",".00",".00",".00",".00",".00","","{CD7D59E2-BF88-6EB1-5C35-AF8D635145AC}"
"389444","450645","1","500.00","2","584.24","10","635.00","1","20.00","14","1739.24",".00","584.24","20.00","865.11","1469.35",".00",".00",".00",".00",".00","","{6D7DB20E-A344-7D47-F24F-994670CAAB9B}"
"389445","450646","1","200.00","0",".00","1","100.00","0",".00","2","300.00",".00",".00",".00","312.27","312.27",".00",".00",".00",".00",".00","","{9EA789C3-C149-327D-58A5-131DD560FAAC}"
"389502","450742","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","15866.48","15866.48",".00",".00",".00",".00",".00","","{7936EE07-7D76-EEC5-65A5-ED1775B8305E}"
"389612","450864","0",".00","0",".00","1","100.00","0",".00","1","100.00",".00",".00",".00","150.00","150.00","100.00",".00","100.00",".00","100.00","","{C5C26CB0-A8AF-ABC6-BBE7-C21BF3D1DED9}"
"389613","450865","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{69A288F8-253F-38DE-81BB-0518BFC38B04}"
"389615","450867","10","5750.00","0",".00","6","500.00","0",".00","16","6250.00",".00",".00",".00","8230.09","8230.09","6500.00",".00","6500.00",".00","6500.00","","{B54A79D5-03C5-AEBD-1E90-98F7E9FC58E8}"
"389616","450868","1","200.00","0",".00","0",".00","0",".00","1","200.00",".00",".00",".00","336.87","336.87",".00",".00",".00",".00",".00","","{5CD1CE0F-C70C-531D-B57F-F4FC9276BAFB}"
"389617","450869","0",".00","0",".00","1","50.00","0",".00","1","50.00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{0C3F9CB1-DB9C-D17B-02E3-F16450CE104E}"
"389618","450870","1","15421.67","0",".00","0",".00","0",".00","1","15421.67",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{ED9A9D6B-4244-FAAD-4157-55D7449241F2}"
"389620","450872","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","1020.00",".00","1020.00",".00","1020.00","","{B21708B2-34C0-D597-B7DD-CDBFF6BB2774}"
"389623","450875","3","950.00","0",".00","1","100.00","0",".00","4","1050.00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{91300D65-7E16-D30F-1F2E-C588B207BACC}"
"389624","450876","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","2098.00","2098.00","129941.63",".00","129941.63",".00","129941.63","","{2A358B72-A245-6D71-BFB3-ADB32473F946}"
"389625","450877","6","5750.00","0",".00","1","100.00","0",".00","7","5850.00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{B45C6F13-FBAF-C019-DB64-0EB8E0D03E27}"
"389626","450878","2","500.00","0",".00","0",".00","0",".00","2","500.00",".00",".00",".00","634.09","634.09",".00",".00",".00",".00",".00","","{487FD290-1143-D8F4-65E6-157B584B159D}"
"389627","450879","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{DD0FCC1B-CDEB-A695-1FFA-84A2005826C5}"
