"ScheduleDId","ReportId","CommitteeContactId","FirstName","MiddleName","LastOrCompanyName","Prefix","Suffix","AddressLine1","AddressLine2","City","StateCode","ZipCode","IsIndividual","TransactionDate","Amount","AuthorizingName","ItemOrService","ScheduleId","ReportUID"
"2932123","203306","587363","Martha","J","Cousins","","","1203 Jameson Ct","","Forest","VA","24551","True","07/28/2019","564.52","David Zilles for Delegate","Reimbusement - ABC license, Pip, Downtown Lynchburg, Sticker Mule, Walmart CK 1001","","{7D833FD3-A121-82D3-C7F8-11C9133A1D74}"
"2932124","203306","597041","Natalie","","Short","","","3509 Willow Lawn Dr","","Lynchburg","VA","24503","True","07/15/2019","1950.00","David Zilles for Delegate","campaign manager pay","","{7D833FD3-A121-82D3-C7F8-11C9133A1D74}"
"2932125","203306","597041","Natalie","","Short","","","3509 Willow Lawn Dr","","Lynchburg","VA","24503","True","07/31/2019","1750.00","David Zilles for Delegate","campaign manager pay","","{7D833FD3-A121-82D3-C7F8-11C9133A1D74}"
"2932126","203306","597041","Natalie","","Short","","","3509 Willow Lawn Dr","","Lynchburg","VA","24503","True","08/13/2019","1050.00","David Zilles for Delegate","campaign manager pay","","{7D833FD3-A121-82D3-C7F8-11C9133A1D74}"
"2932127","203306","597042","","","Suntrust Bank","","","Timberlake Rd","","Lynchburg","VA","24502","False","07/15/2019","70.09","David Zilles for Delegate","Bank fees","","{7D833FD3-A121-82D3-C7F8-11C9133A1D74}"
"2932128","203306","597043","","","PIP Printing","","","1709 Memorial Ave","","Lynchburg","VA","24501","False","07/31/2019","162.71","Martha Cousins","Printing","","{7D833FD3-A121-82D3-C7F8-11C9133A1D74}"
"2932129","203306","597043","","","PIP Printing","","","1709 Memorial Ave","","Lynchburg","VA","24501","False","08/02/2019","210.60","Martha Cousins","Printing","","{7D833FD3-A121-82D3-C7F8-11C9133A1D74}"
"2932130","203306","597044","","","Staples","","","3730 Candlers Mountain Rd","","Lynchburg","VA","24502","False","07/31/2019","19.99","Martha Cousins","office supplies","","{7D833FD3-A121-82D3-C7F8-11C9133A1D74}"
"2932131","203306","597045","","","Straight Talk Wireless at Walmart","","","3227 Old Forest Rd","","Lynchburg","VA","24501","False","07/01/2019","36.03","David Zilles for Delegate","phone","","{7D833FD3-A121-82D3-C7F8-11C9133A1D74}"
"2932132","203306","597046","","","NGP VAN","","","1445 New York Ave NW","#200","Washington","DC","20005","False","07/15/2019","150.00","David Zilles for Delegate","Van data","","{7D833FD3-A121-82D3-C7F8-11C9133A1D74}"
