"ScheduleDId","ReportId","CommitteeContactId","FirstName","MiddleName","LastOrCompanyName","Prefix","Suffix","AddressLine1","AddressLine2","City","StateCode","ZipCode","IsIndividual","TransactionDate","Amount","AuthorizingName","ItemOrService","ScheduleId","ReportUID"
"4912470","410191","1157083","","","Foundation Blue Media","","","57 Manchester Street","","Weymouth","ME","02190","False","06/07/2024","3000.00","Cheryl Turpin","Media","","{0E00E96F-89B7-203E-F89F-653C35D7DAF0}"
"4912471","410191","1157085","","","Foundation Blue Media","","","57 Manchester Street Weymouth, MA 02190","","Weymouth","ME","02190","False","06/28/2024","4010.00","Cheryl Turpin","Media","","{0E00E96F-89B7-203E-F89F-653C35D7DAF0}"
"5138724","435539","","","","The Virginia Forward PAC","","","PO Box 1254","","Springfield","VA","22151-0254","False","04/03/2025","450642.51","Richard L. Saslaw","Transfer","","{D3E7DD8D-02FC-C88A-5804-357A6CD5DE04}"
"5218756","441696","1202508","Angelia Britt, Treasurer","","Treasurer, City of Bristol, Virginia","","","497 CUMBERLAND ST, ROOM 102","","Bristol","VA","24201-4392","True","03/24/2025","1740.58","Angelia Harris "Angel" Britt","Party Primary Filing Fee","","{DD93C08D-4055-1DB5-81C1-359E3211E98C}"
"5242576","443908","167113","","","Chesterfield Fraternal Order of Police No. 47","","","P O Box 625","","Chesterfield","VA","23832","False","12/27/2024","306.00","Karl Leonard","Dues","","{B1D1E18A-C91B-A168-5583-8E32AE5F72CF}"
"5242577","443908","203401","","","Virginia Deer Hunters Association, Inc.","","","P.O. Box 34746","","Richmond","VA","23234-0746","False","09/04/2024","1020.00","Karl Leonard","Event Sponsorship","","{B1D1E18A-C91B-A168-5583-8E32AE5F72CF}"
"5242578","443908","256444","","","National Rifle Association of America","","","11250 Waples Mill Road","","Fairfax","VA","22030","False","08/13/2024","2800.00","Karl Leonard","Event Sponsorship","","{B1D1E18A-C91B-A168-5583-8E32AE5F72CF}"
"5242579","443908","256444","","","National Rifle Association of America","","","11250 Waples Mill Road","","Fairfax","VA","22030","False","08/21/2024","300.00","Karl Leonard","Event Fee","","{B1D1E18A-C91B-A168-5583-8E32AE5F72CF}"
"5242580","443908","284113","","","Postmaster","","","10221 Krause Road","","Chesterfield","VA","23832-9998","False","11/19/2024","182.00","Karl Leonard","PO Box Annual Fee","","{B1D1E18A-C91B-A168-5583-8E32AE5F72CF}"
"5242581","443908","459422","","","VA ABC","","","7048 Commons Plaza","","Chesterfield","VA","23832","False","07/11/2024","264.99","Karl Leonard","Thank You Gift","","{B1D1E18A-C91B-A168-5583-8E32AE5F72CF}"
"5242582","443908","669228","","","Wreaths Across America","","","PO Box 249","","Columbus","ME","04623","False","12/13/2024","200.00","Karl Leonard","Wreath Donation","","{B1D1E18A-C91B-A168-5583-8E32AE5F72CF}"
"5242583","443908","911534","","","2endthestigma","","","P.O. Box 35","","Midlothian","VA","23113","False","08/06/2024","600.00","Karl Leonard","Event Sponsorship","","{B1D1E18A-C91B-A168-5583-8E32AE5F72CF}"
"5242584","443908","911538","Joey","","Blanks","","","501 Jefferson Davis Hwy","","Richmond","VA","23224","True","08/08/2024","180.00","Karl Leonard","Dues","","{B1D1E18A-C91B-A168-5583-8E32AE5F72CF}"
"5242585","443908","977084","","","Virginia Police K9 Association","","","P.O. Box 411","","Chesterfield","VA","23832","False","08/27/2024","750.00","Karl Leonard","Event Sponsor","","{B1D1E18A-C91B-A168-5583-8E32AE5F72CF}"
"5242586","443908","1032223","","","Friends of Jean Gannon","","","3939 Fighting Creek Drive","","Powhatan","VA","23139","False","11/27/2024","200.00","Karl Leonard","Campaign Donation","","{B1D1E18A-C91B-A168-5583-8E32AE5F72CF}"
"5242587","443908","1082323","","","Harvey Hunt Club","","","13601 Blue Heron Circle","","Chesterfield","VA","23838","False","09/16/2024","400.00","Karl Leonard","Event Sponsor","","{B1D1E18A-C91B-A168-5583-8E32AE5F72CF}"
"5242588","443908","1177444","","","Chesterfield NAACP","","","4310 Courthouse Road","","Chesterfield","VA","23832","False","07/18/2024","216.59","Karl Leonard","Event Sponsor","","{B1D1E18A-C91B-A168-5583-8E32AE5F72CF}"
"5242589","443908","1195330","Conor","","Clark","","","4106 Beth Lane","","North Dinwiddie","VA","23803","True","12/23/2024","200.00","Karl Leonard","St. Gabriel Traffic Direction","","{B1D1E18A-C91B-A168-5583-8E32AE5F72CF}"
"5243342","444026","435607","","","US Postal Service","","","Barrack Road Shopping Center","","Charlottesville","VA","22901","False","04/23/2025","192.00","Nancy Muir","USPS PO Box 4721 - 2025","","{63343C4A-92CF-62D7-B1DC-8F5EC0AF9A53}"
"5243343","444026","778928","Nancy","B","Muir","","","3324 Rowcross St","","Crozet","VA","22932","True","04/05/2025","117.12","Nancy Muir","Reimbursement to Nancy Muir for Printing Baileys","","{63343C4A-92CF-62D7-B1DC-8F5EC0AF9A53}"
"5243344","444026","778928","Nancy","B","Muir","","","3324 Rowcross St","","Crozet","VA","22932","True","06/30/2025","1177.50","Nancy Muir","Reimbursement to Nancy Muir for road signs purchased from PXI.","","{63343C4A-92CF-62D7-B1DC-8F5EC0AF9A53}"
"5243345","444026","888662","","","Zoom Video Communications","","","55 Almaden Blvd","600","San Jose","CA","95113","False","04/01/2025","16.79","Nancy Muir","Zoom Video Services","","{63343C4A-92CF-62D7-B1DC-8F5EC0AF9A53}"
"5243346","444026","963308","","","Crozet Self Storage","","","5155 Three Notched Rd","","Crozet","VA","22932","False","04/08/2025","129.00","Nancy Muir","Storage fee April","","{63343C4A-92CF-62D7-B1DC-8F5EC0AF9A53}"
"5243347","444026","963308","","","Crozet Self Storage","","","5155 Three Notched Rd","","Crozet","VA","22932","False","05/20/2025","129.00","Nancy Muir","Crozet Self Storage Fee - May 2025","","{63343C4A-92CF-62D7-B1DC-8F5EC0AF9A53}"
"5243348","444026","963308","","","Crozet Self Storage","","","5155 Three Notched Rd","","Crozet","VA","22932","False","06/09/2025","129.00","Nancy Muir","Storage Fee June","","{63343C4A-92CF-62D7-B1DC-8F5EC0AF9A53}"
"5243349","444026","1035723","Frederick","","Emch","","","2205 Lanford Hills Dr","","Charlottesville","VA","22911","True","05/20/2025","150.00","Nancy Muir","Reimbursement for F. Emch for payment to RA SMS Text Purchase","","{63343C4A-92CF-62D7-B1DC-8F5EC0AF9A53}"
"5243350","444026","1035723","Frederick","","Emch","","","2205 Lanford Hills Dr","","Charlottesville","VA","22911","True","06/24/2025","112.64","Nancy Muir","Reimbursement for Frederick Emch Staples Name tag holders, and print sheets","","{63343C4A-92CF-62D7-B1DC-8F5EC0AF9A53}"
"5243351","444026","1194074","","","5th Congressional District of VA Committee","","","PO Box 75","","Lovingston","VA","22949","False","04/05/2025","90.00","Nancy Muir","Donation to 5th District Republican Committee","","{63343C4A-92CF-62D7-B1DC-8F5EC0AF9A53}"
"5243352","444026","1194080","","","Bailey Printing Inc.","","","914 Harris St.","","Charlottesville","VA","22903","False","06/09/2025","142.16","Nancy Muir","Bailey Printing Brochures","","{63343C4A-92CF-62D7-B1DC-8F5EC0AF9A53}"
"5243353","444026","1199947","","","Advocates Hub LLC","","","555 Belaire Ave","Suite 340","Chesapeake","VA","23320","False","04/07/2025","1.32","Nancy Muir","RA Service Fee Jason Johnston","","{63343C4A-92CF-62D7-B1DC-8F5EC0AF9A53}"
"5243354","444026","1199947","","","Advocates Hub LLC","","","555 Belaire Ave","Suite 340","Chesapeake","VA","23320","False","04/15/2025","1.37","Nancy Muir","RA Service Fee Philip Hamilton","","{63343C4A-92CF-62D7-B1DC-8F5EC0AF9A53}"
"5243355","444026","1199947","","","Advocates Hub LLC","","","555 Belaire Ave","Suite 340","Chesapeake","VA","23320","False","05/15/2025",".88","Nancy Muir","RA Service Fee Nancy Muir","","{63343C4A-92CF-62D7-B1DC-8F5EC0AF9A53}"
"5243356","444026","1199947","","","Advocates Hub LLC","","","555 Belaire Ave","Suite 340","Chesapeake","VA","23320","False","05/17/2025","1.32","Nancy Muir","RA Service Fee Jason Johnston","","{63343C4A-92CF-62D7-B1DC-8F5EC0AF9A53}"
"5243357","444026","1199947","","","Advocates Hub LLC","","","555 Belaire Ave","Suite 340","Chesapeake","VA","23320","False","05/26/2025","1.32","Nancy Muir","RA Service Fee Michelle Miles","","{63343C4A-92CF-62D7-B1DC-8F5EC0AF9A53}"
"5243358","444026","1199947","","","Advocates Hub LLC","","","555 Belaire Ave","Suite 340","Chesapeake","VA","23320","False","05/26/2025","1.32","Nancy Muir","RA Service Fee Larry Miles","","{63343C4A-92CF-62D7-B1DC-8F5EC0AF9A53}"
"5243359","444026","1199947","","","Advocates Hub LLC","","","555 Belaire Ave","Suite 340","Chesapeake","VA","23320","False","06/01/2025","1.70","Nancy Muir","RA Service Fee Charles Matheson","","{63343C4A-92CF-62D7-B1DC-8F5EC0AF9A53}"
"5243360","444026","1199947","","","Advocates Hub LLC","","","555 Belaire Ave","Suite 340","Chesapeake","VA","23320","False","06/10/2025","1.32","Nancy Muir","RA Service Fee Gerald Lafon","","{63343C4A-92CF-62D7-B1DC-8F5EC0AF9A53}"
"5243361","444026","1203371","Scott","Supervisor","Smith","","","P.O. Box 45","","Ivey","VA","22945","True","04/05/2025","500.00","Nancy Muir","Scott Smith for Supervisor Campaign","","{63343C4A-92CF-62D7-B1DC-8F5EC0AF9A53}"
"5243407","444031","1186179","","","Good News","","","PO Box 12055","","Newport News","VA","23612","False","06/16/2025","6000.00","PDJ","Poll Workers","","{2F180A68-3AE9-7329-2380-0862822B6269}"
"5243408","444031","1186179","","","Good News","","","PO Box 12055","","Newport News","VA","23612","False","06/17/2025","700.00","PDJ","Digital","","{2F180A68-3AE9-7329-2380-0862822B6269}"
"5243409","444031","1199885","","","River City","","","501 Progress Lane","","Virginia Beach","VA","23454","False","06/13/2025","2929.93","PDJ","Printing","","{2F180A68-3AE9-7329-2380-0862822B6269}"
"5243410","444031","1216356","","","Foundation Media","","","57 Manchester Street","","Weymouth","MA","02190","False","06/09/2025","2500.00","PDJ","Digital","","{2F180A68-3AE9-7329-2380-0862822B6269}"
"5243411","444034","922626","P","","Jones","","","206 Eugene ONeil S","","Newport News","VA","23606","True","04/01/2025","1000.00","PDJ","Reimbursement","","{2F428C89-5906-C0A6-B89F-C9EEAA9D217F}"
"5243412","444034","1198929","","","Good News PAC","","","PO Box 12205","","Newport News","VA","23612","False","02/12/2025","1050.00","PDJ","Fundraising","","{2F428C89-5906-C0A6-B89F-C9EEAA9D217F}"
"5243413","444036","1049089","","","Top of Virginia Regional Chamber","","","509 Airport Road","St 200","Winchester","VA","22602","False","02/19/2025","130.00","Emily Windle","Tickets to Event","","{735663D3-AF4F-8E5A-EF9E-8CA9D6A7F82B}"
"5243414","444036","1208510","","","Women of Winchester","","","103 E Piccadilly St","","Winchester","VA","22601","False","03/06/2025","28.52","Emily Windle","Women of Winchester Event","","{735663D3-AF4F-8E5A-EF9E-8CA9D6A7F82B}"
