"ReportId","CommitteeCode","CommitteeName","CommitteeType","CandidateName","IsStateWide","IsGeneralAssembly","IsLocal","Party","FecNumber","ReportYear","FilingDate","StartDate","EndDate","AddressLine1","AddressLine2","AddressLine3","City","StateCode","ZipCode","FilingType","IsFinalReport","IsAmendment","AmendmentCount","SubmitterPhone","SubmitterEmail","ElectionCycle","ElectionCycleStartDate","ElectionCycleEndDate","OfficeSought","District","NoActivity","BalanceLastReportingPeriod","DateOfReferendum","SubmittedDate","AccountId","DueDate","IsXmlUpload","ReportUID"
"450654","CC-23-02430","Friends of Wallace Chadwick","Candidate Campaign Committee","Mr Wallace Woodrow Chadwick III","False","False","True","Republican","","2025","2025-08-28 16:21:23.713000000","2025-06-17 00:00:00","2025-06-17 00:00:00","1517 Plantation Lakes Circle","","","Chesapeake","VA","23320","Large Contribution Report","False","False","0","757-842-4546","azi96@cox.net","11/2025","2022-01-01 00:00:00","2025-12-31 00:00:00","Sheriff","","False","","","2025-10-24 20:02:35.447000000","{41F59CC3-2C88-490D-B241-733A79C14200}","2025-06-18 23:59:59","False","{B9C20E38-1B28-21EE-5B22-B7F1A48D412D}"
"457571","PAC-25-00059","Patria Political Action Committee","Political Action Committee","","False","False","False","","","2025","2025-10-06 09:57:30.407000000","2025-10-06 00:00:00","2025-10-06 00:00:00","PO Box 71596","","","Richmond","VA","23255","Large Contribution Report","False","False","0","804-270-0791","john@forestcs.com","","2025-01-01 00:00:00","2025-12-31 00:00:00","","","False","","","2025-10-06 09:57:41.947000000","{43B46A42-0680-441F-8F8E-96715D383668}","2025-10-09 23:59:59","False","{E8CFFCBA-21AD-1D41-0026-419F016B77B6}"
"457572","PAC-19-00767","People Power Virginia","Political Action Committee","","False","False","False","","","2025","2025-10-06 09:57:47.567000000","2025-05-26 00:00:00","2025-08-31 00:00:00","506 Southgate Dr","","","Blacksburg","VA","24060","Report","False","False","0","2088915027","amanda.m.tandy@gmail.com","","2025-01-01 00:00:00","2025-12-31 00:00:00","","","True","4401.08","","2025-10-06 09:58:48.680000000","{B76EE655-147B-E911-BF0B-984BE103F032}","2025-09-15 23:59:59","False","{8F29CB1C-BA3C-6E18-9B88-AB5460EFD3D7}"
"457573","PAC-14-00314","Vision for Virginia PAC","Political Action Committee","","False","False","False","","","2025","2025-10-06 09:59:16.883000000","2025-10-06 00:00:00","2025-10-06 00:00:00","PO Box 71596","","","Richmond","VA","23255","Large Contribution Report","False","False","0","804-270-0791","john@forestcs.com","","2025-01-01 00:00:00","2025-12-31 00:00:00","","","False","","","2025-10-06 09:59:22.717000000","{CDD0F327-7334-E411-80FE-984BE103F032}","2025-10-09 23:59:59","False","{4F513B3F-D162-EBA7-8D75-C070ECB8707F}"
"457574","PAC-19-01025","Virginia Justice Democrats","Political Action Committee","","False","False","False","","","2025","2025-10-06 09:59:31.273000000","2025-05-26 00:00:00","2025-08-31 00:00:00","43607 McDowell Sq","","","Leesburg","VA","20176","Report","False","False","0","2088915027","amanda.m.tandy@gmail.com","","2025-01-01 00:00:00","2025-12-31 00:00:00","","","True","4810.46","","2025-10-06 09:59:43.960000000","{A1B14777-2C24-4EB4-A664-DC11080ED225}","2025-09-15 23:59:59","False","{89B12D74-B869-C49B-F7C4-7A0052C2E213}"
"457575","CC-25-00104","Ernest O. Calhoun for School Board","Candidate Campaign Committee","Ernest Olin Calhoun","False","False","True","Independent","","2025","2025-10-06 10:02:02.523000000","2025-09-01 00:00:00","2025-09-30 00:00:00","217 3rd St.","","","Broadway","VA","22815","Report","False","False","0","540-383-6895","Ernman777@yahoo.com","11/2025","2022-01-01 00:00:00","2025-12-31 00:00:00","Member School Board","Election - District 1","False","2947.79","","2025-10-06 10:03:35.037000000","{F20B24CE-08B6-40A6-8CBD-8F622BAE25E0}","2025-10-15 23:59:59","False","{88C90BD6-DC9C-AE28-1BC8-B6196360B904}"
"457576","CC-25-00714","J Toria Brown","Candidate Campaign Committee","Jordan Toria Brown","False","False","True","Republican","","2025","2025-10-06 10:03:03.137000000","2025-09-01 00:00:00","2025-09-30 00:00:00","PO Box 112","","","Brownsburg","VA","24415","Report","False","False","0","5404601273","hokie73@hotmail.com","11/2025","2022-01-01 00:00:00","2025-12-31 00:00:00","Member Board Of Supervisors","Election - Walkers Creek District","False","1383.06","","2025-10-06 10:05:45.453000000","{72CDE3F3-D07D-4D04-9804-A1CE9B89AB08}","2025-10-15 23:59:59","False","{9F968DA0-4C59-7EB8-70C4-A06309A0F954}"
"457583","CC-25-00367","Friends of Ed McGovern 2025","Candidate Campaign Committee","Mr. Edward F McGovern","False","False","True","Republican","","2025","2025-10-06 10:16:13.970000000","2025-09-01 00:00:00","2025-09-30 00:00:00","7928 Orange Plank Road","","","Springfield","VA","22153","Report","False","False","0","","shelby@woodfinlaw-va.com","11/2025","2024-01-01 00:00:00","2025-12-31 00:00:00","Member, House Of Delegates","House Of Delegates - 18th District","False","7846.10","","2025-10-15 17:12:15.080000000","{5F2561A1-F1F9-4BD4-A382-130FD0D851BF}","2025-10-15 23:59:59","False","{E7BD8905-06B5-A8AC-9EF9-17C110A12E3B}"
"457585","PAC-12-00545","ActBlue Virginia","Political Action Committee","","False","False","False","","","2025","2025-10-06 10:19:39.167000000","2025-10-03 00:00:00","2025-10-03 00:00:00","9431 Goldfield Lane","","","Burke","VA","22015","Large Contribution Report","False","False","0","617 517-7600","treasurer@actblue.com","","2025-01-01 00:00:00","2025-12-31 00:00:00","","","False","","","2025-10-06 10:20:10.910000000","{76FAFFED-0784-E111-9BED-984BE103F032}","2025-10-04 23:59:59","True","{06D395AF-FF4A-8CCD-CBA9-0BD005115994}"
"457586","PAC-12-00545","ActBlue Virginia","Political Action Committee","","False","False","False","","","2025","2025-10-06 10:19:39.213000000","2025-10-03 00:00:00","2025-10-03 00:00:00","9431 Goldfield Lane","","","Burke","VA","22015","Large Contribution Report","False","False","0","617 517-7600","treasurer@actblue.com","","2025-01-01 00:00:00","2025-12-31 00:00:00","","","False","","","2025-10-06 10:20:20.820000000","{76FAFFED-0784-E111-9BED-984BE103F032}","2025-10-04 23:59:59","True","{55D32183-351C-F1E3-EFC6-CE2226B7ABB0}"
