"ScheduleDId","ReportId","CommitteeContactId","FirstName","MiddleName","LastOrCompanyName","Prefix","Suffix","AddressLine1","AddressLine2","City","StateCode","ZipCode","IsIndividual","TransactionDate","Amount","AuthorizingName","ItemOrService","ScheduleId","ReportUID"
"5249549","444887","1177514","Harper","","Hope","","","110 Coliseum Crossing, #10","","Hampton","VA","23666","True","08/22/2024","100.00","Teresa Schmidt","political contribution","","{111204FC-67C8-B5B8-CC05-8996063CCA17}"
"5249550","444887","1177520","Ferebee","","Michelle","","","26 Towne Center Way #705","","Hampton","VA","23666","True","09/03/2024","100.00","Teresa Schmidt","political contribution","","{111204FC-67C8-B5B8-CC05-8996063CCA17}"
"5371345","456925","1237078","","","Virginia Blue Star Printing","","","6003 Belspring Rd","","Fairlawn","VA","24141","False","08/06/2025","256.44","Eric Klotz","T-Shirts","","{83B8A72E-87A7-DDD6-DAA1-C1B4056A5FE2}"
"5371346","456925","1237087","","","Warrenton Graphics","","","10871 Crest Hill Rd","","Marshall","VA","20115","False","08/27/2025","1480.47","Eric Klotz","Banner, business cards, yard signs, palm cards, stickers and postcards","","{83B8A72E-87A7-DDD6-DAA1-C1B4056A5FE2}"
"5371347","456925","1245150","","","ActBlue","","","P.O. Box 441146","","Somerville","MA","02144","False","08/31/2025","86.65","Eric Klotz","ActBlue Processing Fee","","{83B8A72E-87A7-DDD6-DAA1-C1B4056A5FE2}"
"5371348","456925","1245365","","","Amazon.Com","","","410 Terry Ave North","","Seattle","WA","98109","False","07/12/2025","32.62","Eric Klotz","Thank You Cards","","{83B8A72E-87A7-DDD6-DAA1-C1B4056A5FE2}"
"5371349","456925","1245404","","","Kroger","","","400 Old Franklin Turnpike","#110","Rocky Mount","VA","24151","False","08/28/2025","28.45","Eric Klotz","Food and Beverages for Fundraiser/ Round table on 8/29/25","","{83B8A72E-87A7-DDD6-DAA1-C1B4056A5FE2}"
"5371350","456925","1245895","","","Walmart","","","4807 Valley View Blvd NW","","Roanoke","VA","24012","False","08/28/2025","41.57","Eric Klotz","Food and Beverages for Fundraiser/ Round table on 8/29/25","","{83B8A72E-87A7-DDD6-DAA1-C1B4056A5FE2}"
"5371351","456925","1245897","","","Sam's Club","","","1455 Towne Square Blvd NW","","Roanoke","VA","24012","False","08/28/2025","106.28","Eric Klotz","Food and Beverages for Fundraiser/ Round table on 8/29/25","","{83B8A72E-87A7-DDD6-DAA1-C1B4056A5FE2}"
"5371352","456925","1245899","","","BJ's","","","1419 Hershberger RD NW","","Roanoke","VA","24012","False","08/28/2025","99.22","Eric Klotz","Food and Beverages for Fundraiser/ Round table on 8/29/25","","{83B8A72E-87A7-DDD6-DAA1-C1B4056A5FE2}"
