"ScheduleDId","ReportId","CommitteeContactId","FirstName","MiddleName","LastOrCompanyName","Prefix","Suffix","AddressLine1","AddressLine2","City","StateCode","ZipCode","IsIndividual","TransactionDate","Amount","AuthorizingName","ItemOrService","ScheduleId","ReportUID"
"1522387","103794","319346","Petra","","Nadal","","","106 Indian Circle","","Williamsburg","VA","23185","True","06/20/2016","85.79","Petra Nadal","Office Supplies","","{9BF745F9-4732-71CF-89F7-658A75F551EA}"
"1525146","103974","232073","Heather","","Cordasco","","","113 Alexander Pl.","","Williamsburg","VA","23185","True","07/21/2015","52.54","Rhonda Taylor","Food for cookout,  Meet and Greet","","{8A3FC6C5-6FB4-5FE0-439C-99804A786000}"
"1525859","104012","328127","","","Wells Fargo","","","P. O. Box 6995","","Portland","OR","97228","False","12/06/2016","10.00","John Bloom","Bank Service Fee","","{1B2A0C9C-013A-A5C6-9905-31F8811EA80C}"
"1525860","104016","225437","Scott","","Pedowitz","","","2250 Clarendon Blvd","#1118","Arlington","VA","22201","True","12/14/2016","1000.00","Frances Zorn","Consulting fee","","{DE7CE941-15B8-4AA3-5F71-68BC675B8A13}"
"1525861","104016","339129","","","Pike restaurant","","","4111 Columbia Pike","","Arlington","VA","22204","False","12/13/2016","130.00","scott pedowitz","food for swearing in","","{DE7CE941-15B8-4AA3-5F71-68BC675B8A13}"
"1525862","104016","339130","","","Tortas y Tacos La Chiquita LLC","","","950 S George Mason Dr","","Arlington","VA","22204","False","12/13/2016","166.00","scott pedowitz","food for swearing in","","{DE7CE941-15B8-4AA3-5F71-68BC675B8A13}"
"1525863","104016","339131","","","Heidelberg Pastry Shoppe","","","2150 Culpeper St","","Alington","VA","22207","False","12/13/2016","37.01","scott pedowitz","food for swearing in","","{DE7CE941-15B8-4AA3-5F71-68BC675B8A13}"
"1525864","104016","339132","","","Giant","","","3115 Lee Hwy","","Arlington","VA","22201","False","12/13/2016","81.24","scott pedowitz","food for swearing on","","{DE7CE941-15B8-4AA3-5F71-68BC675B8A13}"
"1525867","104022","31557","","","BB&T Bank","","","PO Box 819","","Wilson","NC","27894","False","10/21/2016","4.00","William Constantine","Bank Charge","","{3E40C286-472D-DD3F-5985-972AF5259B21}"
"1525868","104022","31557","","","BB&T Bank","","","PO Box 819","","Wilson","NC","27894","False","11/22/2016","4.00","William Constantine","Bank Charge","","{3E40C286-472D-DD3F-5985-972AF5259B21}"
