"ScheduleGId","ReportId","ScheduleACount","ScheduleATotal","ScheduleBCount","ScheduleBTotal","UnItemizedCount","UnItemizedTotal","UnItemizedInKindCount","UnItemizedInKindTotal","AllContributionsCount","AllContributionsTotal","ScheduleCTotal","ScheduleBTotalAgain","UnItemizedInKindTotalAgain","ScheduleDTotal","TotalInKindAndExpenditures","BeginningLoanBalance","LoansReceivedTotal","LoansReceivedAndExistingTotal","LoansPaidTotal","NewLoanBalance","ScheduleId","ReportUID"
"249757","280658","0",".00","0",".00","14","400.00","0",".00","14","400.00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{C2284F4A-5CCC-A0DD-4933-04786C5BFAA0}"
"368359","425730","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","2258.94","2258.94",".00",".00",".00",".00",".00","","{D47F044A-9F35-7A14-509F-2D616997CA8B}"
"368360","425731","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{30443D16-38CD-9C97-407E-312A471778B8}"
"368361","425732","8","13400.00","0",".00","9","450.00","0",".00","17","13850.00",".00",".00",".00","3901.29","3901.29","19000.00",".00","19000.00","9000.00","10000.00","","{E78921C8-7A76-0EB3-C11F-09D03CF420F1}"
"368363","425734","15","98065.00","0",".00","1","51.50","0",".00","16","98116.50",".00",".00",".00","14463.89","14463.89",".00",".00",".00",".00",".00","","{A8189A5F-96F4-A98E-95DF-F73FC72818AE}"
"368364","425735","7","18619.00","0",".00","4","120.00","0",".00","11","18739.00",".00",".00",".00",".00",".00",".00","10000.00","10000.00",".00","10000.00","","{F3FC2FD0-44FC-F6F5-75A5-CC5EF1EC93E8}"
"368365","425736","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","59500.00",".00","59500.00",".00","59500.00","","{9B4B50AF-B757-554E-B498-00F4E54654C7}"
"368366","425737","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","2000.00",".00","2000.00",".00","2000.00","","{D966DD97-60D2-A5C5-D93F-A83202E6BA6C}"
"368368","425739","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{B2C7A45C-2C74-3A98-55E2-2781E8BC90F5}"
"368369","425740","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{4C0849A6-AA38-FC40-D113-F3C161E06258}"
"368370","425741","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{CAE64B99-DED4-511A-83A0-6F3E197EDD9B}"
"368371","425742","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{A98347CE-40D2-12D7-AC22-694A2B62F084}"
"368372","425743","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{86DFE129-979D-BD8C-3F2C-E698EC9FBCE8}"
"368374","425745","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","120.19",".00","120.19",".00","120.19","","{82B1B376-1A7A-55A9-3251-00142BB602D2}"
"368376","425747","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{DC721A97-FF23-04FC-ED75-ABE86771D674}"
"368378","425749","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{BE64955C-0D75-60DB-FF01-3D89EC2F9B77}"
"368379","425750","0",".00","0",".00","0",".00","0",".00","0",".00",".05",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{70325F43-F59D-D2C1-58B4-FAA80412B3D6}"
"368380","425751","0",".00","0",".00","0",".00","0",".00","0",".00",".10",".00",".00","73.00","73.00",".00",".00",".00",".00",".00","","{4F06DE09-5EF4-E5D1-6D78-F09CDE0982E0}"
"368381","425752","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{E88EE45F-F3F8-9C5F-EECA-6FAE12AF0DB1}"
"368382","425753","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{E6CC0794-B528-EEDD-3655-33C2F679D826}"
"368383","425754","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{80C79605-83BF-79EB-8347-28E2B7DBD77D}"
