"ScheduleDId","ReportId","CommitteeContactId","FirstName","MiddleName","LastOrCompanyName","Prefix","Suffix","AddressLine1","AddressLine2","City","StateCode","ZipCode","IsIndividual","TransactionDate","Amount","AuthorizingName","ItemOrService","ScheduleId","ReportUID"
"3022839","214918","616883","","","Stitches and Bows","","","1173 Wakeman Mill Road","","Front Royal","VA","22630","False","09/23/2019","284.31","Delores","campaign clothing","","{EE4AE135-B9B1-93F5-5B41-04F8D31BD78C}"
"3022840","214918","616917","","","National Media Services","","","613 North Commerce Avenue","","Front Royal","VA","22630","False","09/21/2019","676.03","Delores","campaign signs","","{EE4AE135-B9B1-93F5-5B41-04F8D31BD78C}"
"3022841","214918","642043","","","First Bank","","","112 W. King Street","","Strasburg","VA","22657","False","09/30/2019","2.00","Delores","Bank fees","","{EE4AE135-B9B1-93F5-5B41-04F8D31BD78C}"
"3031136","216896","42029","","","Virginia House Democratic Caucus","","","1710 East Franklin Street","","Richmond","VA","23333","False","04/09/2020","20000.00","Philip Newell","Donation","","{51960BB1-F96F-6A4B-1031-7F0DCF71D179}"
"3031137","216896","42033","","","Dale City Civic Association","","","P.O. Box 1822","","Woodbridge","VA","22195","False","01/17/2020","50.00","Philip Newell","Donation","","{51960BB1-F96F-6A4B-1031-7F0DCF71D179}"
"3031138","216896","42115","","","UPS Store","","","4222 Fortuna Center Plaza","","Dumfries","VA","22025","False","03/26/2020","336.00","Philip Newell","Mailbox","","{51960BB1-F96F-6A4B-1031-7F0DCF71D179}"
"3031139","216896","42115","","","UPS Store","","","4222 Fortuna Center Plaza","","Dumfries","VA","22025","False","04/21/2020","5.56","Philip NEwell","Mailing Costs","","{51960BB1-F96F-6A4B-1031-7F0DCF71D179}"
"3031140","216896","42115","","","UPS Store","","","4222 Fortuna Center Plaza","","Dumfries","VA","22025","False","05/26/2020","5.23","Philip Newell","Mailing Services","","{51960BB1-F96F-6A4B-1031-7F0DCF71D179}"
"3031141","216896","42115","","","UPS Store","","","4222 Fortuna Center Plaza","","Dumfries","VA","22025","False","06/08/2020","10.32","Philip Newell","Mailing Services","","{51960BB1-F96F-6A4B-1031-7F0DCF71D179}"
"3031142","216896","42115","","","UPS Store","","","4222 Fortuna Center Plaza","","Dumfries","VA","22025","False","06/18/2020","6.82","Philip Newell","Mailing Services","","{51960BB1-F96F-6A4B-1031-7F0DCF71D179}"
"3031143","216896","42184","","","Old Hickory Golf Club","","","11921 Chanceford Drive","","Prince William","VA","22192","False","05/08/2020","250.00","Philip Newell","Donation for an Event","","{51960BB1-F96F-6A4B-1031-7F0DCF71D179}"
"3031144","216896","42184","","","Old Hickory Golf Club","","","11921 Chanceford Drive","","Prince William","VA","22192","False","05/29/2020","1500.00","Philip Newell","Donation to the First Tee Program","","{51960BB1-F96F-6A4B-1031-7F0DCF71D179}"
"3031145","216896","42190","","","Costco","","","2700 Potomac Mills Circle","","Woodbridge","VA","22192","False","03/02/2020","6.36","Philip Newell","Office Supplies","","{51960BB1-F96F-6A4B-1031-7F0DCF71D179}"
"3031146","216896","71751","","","Chase Card Services","","","P.O. Box 15298","","Wilmington","DE","19850","False","01/28/2020","570.45","Philip Newell","Meal Reimbursement","","{51960BB1-F96F-6A4B-1031-7F0DCF71D179}"
"3031147","216896","92531","","","Hilton Garden Inn","","","501 E Broad St","","Richmond","VA","23219","False","01/07/2020","72.60","Philip Newell","Food and Beverage","","{51960BB1-F96F-6A4B-1031-7F0DCF71D179}"
"3031148","216896","92531","","","Hilton Garden Inn","","","501 E Broad St","","Richmond","VA","23219","False","01/10/2020","242.19","Philip Newell","Meal","","{51960BB1-F96F-6A4B-1031-7F0DCF71D179}"
"3031149","216896","92531","","","Hilton Garden Inn","","","501 E Broad St","","Richmond","VA","23219","False","02/06/2020","1345.48","Philip Newell","Reception","","{51960BB1-F96F-6A4B-1031-7F0DCF71D179}"
"3031150","216896","92532","","","Virginia Legislative Black Caucus","","","47 E. Queens Way","","Hampton","VA","23669","False","03/12/2020","1000.00","Philip Newell","Donation","","{51960BB1-F96F-6A4B-1031-7F0DCF71D179}"
"3031151","216896","94947","","","Prince William County Democratic Committee","","","PO Box 1523","","Woodbridge","VA","22195","False","01/10/2020","500.00","Philip Newell","Rent","","{51960BB1-F96F-6A4B-1031-7F0DCF71D179}"
"3031152","216896","94947","","","Prince William County Democratic Committee","","","PO Box 1523","","Woodbridge","VA","22195","False","02/06/2020","500.00","Philip Newell","Rent","","{51960BB1-F96F-6A4B-1031-7F0DCF71D179}"
"3031153","216896","94953","","","Google Checkout Seller","","","1600 Amphitheater Pkwy","","Mountain View","VA","94043","False","01/02/2020","6.36","Philip Newell","Email Services","","{51960BB1-F96F-6A4B-1031-7F0DCF71D179}"
"3031154","216896","94953","","","Google Checkout Seller","","","1600 Amphitheater Pkwy","","Mountain View","VA","94043","False","01/09/2020","2.11","Philip Newell","Email Services","","{51960BB1-F96F-6A4B-1031-7F0DCF71D179}"
"3031155","216896","94953","","","Google Checkout Seller","","","1600 Amphitheater Pkwy","","Mountain View","VA","94043","False","02/03/2020","6.36","Phil Newell","Website Hosting","","{51960BB1-F96F-6A4B-1031-7F0DCF71D179}"
"3031156","216896","94953","","","Google Checkout Seller","","","1600 Amphitheater Pkwy","","Mountain View","VA","94043","False","02/10/2020","2.11","Philip Newell","Email Services","","{51960BB1-F96F-6A4B-1031-7F0DCF71D179}"
"3031157","216896","94953","","","Google Checkout Seller","","","1600 Amphitheater Pkwy","","Mountain View","VA","94043","False","03/02/2020","6.36","Philip Newell","Website","","{51960BB1-F96F-6A4B-1031-7F0DCF71D179}"
"3031158","216896","94953","","","Google Checkout Seller","","","1600 Amphitheater Pkwy","","Mountain View","VA","94043","False","03/09/2020","2.11","Philip Newell","email services","","{51960BB1-F96F-6A4B-1031-7F0DCF71D179}"
"3031159","216896","94953","","","Google Checkout Seller","","","1600 Amphitheater Pkwy","","Mountain View","VA","94043","False","04/02/2020","6.36","Philip Newell","Website Hosting","","{51960BB1-F96F-6A4B-1031-7F0DCF71D179}"
"3031160","216896","94953","","","Google Checkout Seller","","","1600 Amphitheater Pkwy","","Mountain View","VA","94043","False","05/04/2020","6.36","Philip Newell","Domain Hosting","","{51960BB1-F96F-6A4B-1031-7F0DCF71D179}"
"3031161","216896","94953","","","Google Checkout Seller","","","1600 Amphitheater Pkwy","","Mountain View","VA","94043","False","06/02/2020","6.36","Philip Newell","Email Services","","{51960BB1-F96F-6A4B-1031-7F0DCF71D179}"
"3031162","216896","94953","","","Google Checkout Seller","","","1600 Amphitheater Pkwy","","Mountain View","VA","94043","False","06/09/2020","2.11","Philip Newell","Email Services","","{51960BB1-F96F-6A4B-1031-7F0DCF71D179}"
"3031163","216896","113359","","","Actblue Virginia","","","P.O. Box 382110","","Cambridge","MA","02238","False","06/30/2020","125.70","Philip Newell","Online Fundraising Fees","","{51960BB1-F96F-6A4B-1031-7F0DCF71D179}"
"3031164","216896","266231","Philip","","Newell","","","220 13th St. SE #6","","Washington","DC","20003","True","03/12/2020","1000.00","Philip Newell","Staffing services","","{51960BB1-F96F-6A4B-1031-7F0DCF71D179}"
"3031165","216896","542200","","","Vogue Flowers","","","1114 E Main St","","Richmond","VA","23219","False","02/14/2020","183.91","Philip Newell","Flowers","","{51960BB1-F96F-6A4B-1031-7F0DCF71D179}"
"3031166","216896","542209","","","Bistro Bobbette","","","1209 E Cary St","","Richmond","VA","23219","False","03/09/2020","100.00","Philip Newell","End of session gift card","","{51960BB1-F96F-6A4B-1031-7F0DCF71D179}"
"3031167","216896","588838","Gianna","","Dejoy","","","1200 West 48th St","","Richmond","VA","23225","True","03/12/2020","1000.00","Philip Newell","Staffing services","","{51960BB1-F96F-6A4B-1031-7F0DCF71D179}"
"3031168","216896","655849","","","E Street Group","","","80 M ST SE","","Washington","VA","20003","False","02/13/2020","825.00","Philip Newell","Wesbsite Design","","{51960BB1-F96F-6A4B-1031-7F0DCF71D179}"
"3031169","216896","657116","","","Common Good Virginia","","","PO Box 31408","","Alexandria","VA","22310","False","06/03/2020","1000.00","Philip Newell","Donation","","{51960BB1-F96F-6A4B-1031-7F0DCF71D179}"
"3031170","216896","678990","","","Lanier Parking","","","1410 E Cary St","","Richmond","VA","23219","False","01/08/2020","72.60","Philip Newell","Parking","","{51960BB1-F96F-6A4B-1031-7F0DCF71D179}"
"3031171","216896","701979","","","Morton's","","","2907 W Marshal St","","Richmond","VA","23230","False","01/06/2020","3072.63","Philip Newell","Fundraising Event","","{51960BB1-F96F-6A4B-1031-7F0DCF71D179}"
"3031172","216896","701986","","","NGP Van","","","1445 New York Ave NW","#200","Washington","DC","20005","False","02/11/2020","750.00","Philip Newell","NGP","","{51960BB1-F96F-6A4B-1031-7F0DCF71D179}"
"3031173","216896","701986","","","NGP Van","","","1445 New York Ave NW","#200","Washington","DC","20005","False","05/04/2020","750.00","Philip Newell","NGP","","{51960BB1-F96F-6A4B-1031-7F0DCF71D179}"
"3031174","216896","701989","","","Lamplighter Coffee","","","26 N Morris St","","Richmond","VA","23220","False","02/14/2020","61.34","Philip Newell","Breakfast","","{51960BB1-F96F-6A4B-1031-7F0DCF71D179}"
"3031175","216896","701992","","","Edible Arrangements","","","1106 E Main St","","Richmond","VA","23219","False","02/14/2020","47.29","Philip Newell","Snacks for Office","","{51960BB1-F96F-6A4B-1031-7F0DCF71D179}"
"3031176","216896","701992","","","Edible Arrangements","","","1106 E Main St","","Richmond","VA","23219","False","06/16/2020","88.95","Philip Newell","Edible Arrangement","","{51960BB1-F96F-6A4B-1031-7F0DCF71D179}"
"3031177","216896","701993","","","Maya","","","525 E Grace St","","Richmond","VA","23219","False","02/18/2020","388.40","Philip Newell","Dinner","","{51960BB1-F96F-6A4B-1031-7F0DCF71D179}"
"3031178","216896","701994","","","Nate's Bagels","","","123","","Richmond","VA","22172","False","02/18/2020","62.52","Philip Newell","Breakfast","","{51960BB1-F96F-6A4B-1031-7F0DCF71D179}"
"3031179","216896","702212","","","Whole Foods","","","2024 W Broad St","","Richmond","VA","23220","False","02/18/2020","11.26","Philip Newell","Food for a Luncheon","","{51960BB1-F96F-6A4B-1031-7F0DCF71D179}"
"3031180","216896","702219","","","JoJo's Famous Pizza","","","1201 E Main St","","Richmond","VA","23219","False","02/19/2020","162.35","Philip Newell","Luncheon","","{51960BB1-F96F-6A4B-1031-7F0DCF71D179}"
"3031181","216896","702228","","","Washington Post","","","1301 K St NW","","Washington","DC","20071","False","02/26/2020","1.00","Philip Newell","Subscription","","{51960BB1-F96F-6A4B-1031-7F0DCF71D179}"
"3031182","216896","702228","","","Washington Post","","","1301 K St NW","","Washington","DC","20071","False","03/25/2020","15.00","Philip Newell","Subscription","","{51960BB1-F96F-6A4B-1031-7F0DCF71D179}"
"3031183","216896","702228","","","Washington Post","","","1301 K St NW","","Washington","DC","20071","False","04/22/2020","15.00","Philip Newell","Subscription","","{51960BB1-F96F-6A4B-1031-7F0DCF71D179}"
"3031184","216896","702228","","","Washington Post","","","1301 K St NW","","Washington","DC","20071","False","05/20/2020","15.00","Philip Newell","Subscription","","{51960BB1-F96F-6A4B-1031-7F0DCF71D179}"
"3031185","216896","702228","","","Washington Post","","","1301 K St NW","","Washington","DC","20071","False","06/26/2020","15.00","Philip Newell","Subscription","","{51960BB1-F96F-6A4B-1031-7F0DCF71D179}"
"3031186","216896","702236","","","Penny Lane","","","421 E. Franklin","","Richmond","VA","23219","False","02/27/2020","35.99","Philip Newell","Meeting","","{51960BB1-F96F-6A4B-1031-7F0DCF71D179}"
"3031187","216896","702255","","","Virginia Pilot","","","150 W Brambleton Ave","","Norfolk","VA","23510","False","02/27/2020",".99","Philip Newell","Subscription","","{51960BB1-F96F-6A4B-1031-7F0DCF71D179}"
"3031188","216896","702255","","","Virginia Pilot","","","150 W Brambleton Ave","","Norfolk","VA","23510","False","05/21/2020","7.93","Philip Newell","Subscription","","{51960BB1-F96F-6A4B-1031-7F0DCF71D179}"
"3031189","216896","702255","","","Virginia Pilot","","","150 W Brambleton Ave","","Norfolk","VA","23510","False","06/18/2020","7.96","Philip Newell","Subscription","","{51960BB1-F96F-6A4B-1031-7F0DCF71D179}"
"3031190","216896","702312","","","Go Daddy","","","14455 N Hayden Rd","Suite 100","Scottsdale","VA","85260","False","03/04/2020","17.33","Philip Newell","Website Hosting","","{51960BB1-F96F-6A4B-1031-7F0DCF71D179}"
"3031191","216896","702312","","","Go Daddy","","","14455 N Hayden Rd","Suite 100","Scottsdale","VA","85260","False","04/06/2020","5.99","Philip Newell","Website","","{51960BB1-F96F-6A4B-1031-7F0DCF71D179}"
"3031192","216896","702312","","","Go Daddy","","","14455 N Hayden Rd","Suite 100","Scottsdale","VA","85260","False","05/04/2020","5.99","Philip Newell","Website Services","","{51960BB1-F96F-6A4B-1031-7F0DCF71D179}"
"3031193","216896","702312","","","Go Daddy","","","14455 N Hayden Rd","Suite 100","Scottsdale","VA","85260","False","06/04/2020","5.99","Philip Newell","Website Services","","{51960BB1-F96F-6A4B-1031-7F0DCF71D179}"
"3031194","216896","702316","","","Mom's Siam","","","1309 E Cary St","","Richmond","VA","23219","False","03/06/2020","44.32","Philip Newell","Luncheon","","{51960BB1-F96F-6A4B-1031-7F0DCF71D179}"
"3031195","216896","702319","","","Virginia Shop","","","1000 Bank St","","Richmond","VA","23219","False","03/06/2020","31.39","Philip Newell","End of Session Gift","","{51960BB1-F96F-6A4B-1031-7F0DCF71D179}"
"3031196","216896","702356","","","Richmond Times Dispatch","","","300 East Franklin","","Richmond","VA","23219","False","03/10/2020","11.99","Philip Newell","Subscription","","{51960BB1-F96F-6A4B-1031-7F0DCF71D179}"
