"ScheduleDId","ReportId","CommitteeContactId","FirstName","MiddleName","LastOrCompanyName","Prefix","Suffix","AddressLine1","AddressLine2","City","StateCode","ZipCode","IsIndividual","TransactionDate","Amount","AuthorizingName","ItemOrService","ScheduleId","ReportUID"
"3978016","295852","895298","Sue","A","Loonam","","","1422 Seaboard Ave","","Chesapeake","VA","23324","True","03/25/2022","309.00","Norman Pool","Design Web Sit for School Board Candidate","","{BCF1B6FC-7BD2-2FD3-D323-FFBE1106B0C7}"
"3988728","296929","750941","","","PayPal","","","2211 North First Street","","San Jose","CA","95131","False","09/23/2022","1.50","Margaret K. Moore","PayPal Fee","","{5B03BF91-C748-02B9-6799-5F8F941180FB}"
"3988729","296929","893875","Virginia","","Gnadt","","","506 Whistle Town Road","","Chesapeake","VA","23322","True","09/28/2022","25.00","Bradley E. Moore","Refund for $15 (3/11/22) and $10 (4/26/22) donations.","","{5B03BF91-C748-02B9-6799-5F8F941180FB}"
"3988730","296929","893882","","","ActBlue Technical Services","","","366 Summer Street","","Somerville","MA","02144-3132","False","09/04/2022","7.91","Margaret K. Moore","ActBlue Fees","","{5B03BF91-C748-02B9-6799-5F8F941180FB}"
"3988731","296929","893882","","","ActBlue Technical Services","","","366 Summer Street","","Somerville","MA","02144-3132","False","09/25/2022",".79","Margaret K. Moore","ActBlue Fees","","{5B03BF91-C748-02B9-6799-5F8F941180FB}"
"3988732","296929","930621","","","VistaPrint","","","170 Data Drive","","Waltham","MA","02451","False","09/22/2022","306.22","Bradley E. Moore","Literature","","{5B03BF91-C748-02B9-6799-5F8F941180FB}"
"3988733","296929","931812","","","Abuelo's Mexican Restaurant","","","1712 Ring Road","","Chesapeake","VA","23320","False","09/09/2022","62.61","Bradley E. Moore","Dinner Meeting","","{5B03BF91-C748-02B9-6799-5F8F941180FB}"
"3988734","296929","932345","","","Panda Express","","","1220 N. Battlefield Blvd.","","Chesapeake","VA","23320","False","09/26/2022","25.20","Bradley E. Moore","Lunch for volunteers","","{5B03BF91-C748-02B9-6799-5F8F941180FB}"
"3988739","296931","895929","","","VISTA PRINT","","","275 Wyman Street","","Waltham","MA","02451","False","09/18/2022","301.77","KIMBERLY SCOTT","CAR MAGNETS, FLYERS","","{EEB69E59-3821-2DE8-98EF-B4A20EF6CD33}"
"3988740","296931","895933","","","FACEBOOK INC","","","1601 Willow Road","","MENLO PARK","CA","94025-1452","False","09/26/2022","10.00","KIMBERLY SCOTT","ONLINE ADS","","{EEB69E59-3821-2DE8-98EF-B4A20EF6CD33}"
