"ReportId","CommitteeContactId","FirstName","MiddleName","LastOrCompanyName","Prefix","Suffix","AddressLine1","AddressLine2","City","StateCode","ZipCode","IsIndividual","TransactionDate","Amount","ScheduleCId","ReceiptType","ScheduleId","ReportUID"
"412307","105333","","","Wells Fargo Bank","","","P.O. Box 6995","","Portland Oregon","VA","97228","False","07/31/2024",".06","81626","interest","","{4A08925D-535B-D235-660D-40E502FFFBB7}"
"412307","105333","","","Wells Fargo Bank","","","P.O. Box 6995","","Portland Oregon","VA","97228","False","08/30/2024",".07","81627","interest","","{4A08925D-535B-D235-660D-40E502FFFBB7}"
"412340","55741","","","Henrico Federal Credit Union","","","9401 West Broad Street","","Henrico","VA","23294","False","06/30/2024","2.15","81628","Interest","","{0D3D2333-DD17-0F37-A6D8-768D9C9F551F}"
"412341","1131496","","","WALMART SUPERCENTER","","","1851 W.MAIN ST","","SALEM","VA","24153","False","08/12/2024","5.74","81629","DIDN'T NEED/USE","","{92B6740C-DEA2-C769-FA7F-4A4F69A47BD0}"
"412341","1140557","","","SAM'S CLUB","","","1455 TOWNE SQUARE BLVD","","ROANOKE","VA","24012","False","08/22/2024","14.19","81630","DIDN'T NEED/USE - FISH FRY","","{92B6740C-DEA2-C769-FA7F-4A4F69A47BD0}"
"412341","1150352","","","TRUIST","","","1425 W. MAIN ST.","","SALEM","VA","24153","False","07/03/2024","16.95","81631","CHECK CHARGE IN ERROR","","{92B6740C-DEA2-C769-FA7F-4A4F69A47BD0}"
"412341","1161082","","","KROGER","","","1477 W. MAIN ST.","","SALEM","VA","24153","False","08/12/2024","8.67","81632","DIDN'T NEED/USE","","{92B6740C-DEA2-C769-FA7F-4A4F69A47BD0}"
"412367","181283","","","The Foundry Golf Club","","","3225 Lee's Landing Road","","Powhatan","VA","23139","False","08/28/2024","500.00","81634","2/28/24 Lost Check never cashed","","{38FAAA59-CCEE-0025-B4D4-07DFD97EB450}"
"412376","1144084","","","Towne Bank","","","200 High St","Suite 100","Portsmouth","VA","23704","False","08/01/2024","60.00","81636","Refund for Overdraft fees","","{04370DA1-7FD6-A6E5-DFA5-E0EE2146EDA5}"
"412493","1085794","","","John Marshall Bank","","","14130 Noblewood Plaza","","Woodbridge","VA","22193","False","05/31/2024","8.86","81640","Bank Interest","","{302BF55A-BE5D-2228-CB2C-141B87BDE44D}"
