"ScheduleDId","ReportId","CommitteeContactId","FirstName","MiddleName","LastOrCompanyName","Prefix","Suffix","AddressLine1","AddressLine2","City","StateCode","ZipCode","IsIndividual","TransactionDate","Amount","AuthorizingName","ItemOrService","ScheduleId","ReportUID"
"4879155","407898","1126892","","","Moments Mirror, Inc.","","","1816 Wigglesworth Way","","Woodbridge","VA","22191","False","01/15/2024","1500.00","Tania Hossain","website redesign and photography services","","{09AF063E-96AD-8A99-6BC0-304ABF1E61BF}"
"4920578","411558","1123842","","","Chadwicks","","","203 The Strand","","Alexandria","VA","22314-3319","False","05/06/2024","21.00","Paul A Friedman","Fundraising meeting","","{37A29BB9-9453-8555-D028-99995752F24D}"
"4920579","411558","1134173","","","Alexandria Democratic Committee","","","618 N Washington St","","Alexandria","VA","22314-1914","False","04/08/2024","100.00","Paul A Friedman","Ticket, 04/14/24 Democratic Primary Straw Poll","","{37A29BB9-9453-8555-D028-99995752F24D}"
"4920580","411558","1137886","","","Friends of Alyia Gaskins","","","5053 Kilburn St","","Alexandria","VA","22304-7771","False","04/04/2024","48.18","Paul A Friedman","Beverages, 04/04/24 fundraiser","","{37A29BB9-9453-8555-D028-99995752F24D}"
"4920581","411558","1137887","","","Democratic Business Council of Northern Virginia","","","6342 Chowning Pl","","McLean","VA","22101-4129","False","04/09/2024","30.00","Paul A Friedman","Ticket, 04/12/24 event","","{37A29BB9-9453-8555-D028-99995752F24D}"
"4920582","411558","1137889","","","Valo Park","","","7950 Jones Branch Dr","","Tysons","VA","22102-3265","False","04/09/2024","6.00","Paul A Friedman","Parking, 04/12/24 event of the Democratic Business Council of Northern Virginia","","{37A29BB9-9453-8555-D028-99995752F24D}"
"4920583","411558","1137890","","","Minuteman Press","","","2165 Jamieson Ave","","Alexandria","VA","22314-5706","False","04/12/2024","81.20","Paul A Friedman","Printing","","{37A29BB9-9453-8555-D028-99995752F24D}"
"4920584","411558","1140313","","","Richmond Times-Dispatch","","","8460 Times Dispatch Blvd","","Mechanicsville","VA","23116-2029","False","04/18/2024","10.99","Paul A Friedman","Subscription","","{37A29BB9-9453-8555-D028-99995752F24D}"
"4920585","411558","1140314","","","Elect Sarah Bagley","","","PO Box 66","","Alexandria","VA","22313-0066","False","05/05/2024","100.00","Paul A Friedman","Contribution","","{37A29BB9-9453-8555-D028-99995752F24D}"
"4920586","411558","1141849","","","Fairfax County Democratic Committee","","","8500 Executive Park Ave","402","Fairfax","VA","22031-2228","False","05/14/2024","206.70","Paul A Friedman","Ticket, 06/02/24 fundraising gala","","{37A29BB9-9453-8555-D028-99995752F24D}"
"4920587","411558","1141850","","","Alexandria Democratic Committee","","","618 N Washington St","","Alexandria","VA","22314-1914","False","05/16/2024","175.00","Paul A Friedman","Ticket, 05/25/24 fundraising gala","","{37A29BB9-9453-8555-D028-99995752F24D}"
"4920588","411558","1141851","","","Richmond Times-Dispatch","","","8460 Times Dispatch Blvd","","Mechanicsville","VA","23116-2029","False","05/20/2024","10.99","Paul A Friedman","Subscription","","{37A29BB9-9453-8555-D028-99995752F24D}"
"4924857","412285","","","","NGP VAN","","","655 15th St NW","Ste 650","Washington","DC","20005-5738","False","07/01/2024","80.00","Jesse O'Connell","Campaign event management","","{69156A42-EE03-16DD-28F6-25095E59FA1C}"
"4924858","412285","","","","Action Network","","","1900 L St NW","Ste 900","Washington","DC","20036-5005","False","07/15/2024","10.00","Jesse O'Connell","Email services","","{69156A42-EE03-16DD-28F6-25095E59FA1C}"
"4924859","412285","","","","Google","","","1600 Amphitheatre Pkwy","","Mountain View","CA","94043-1351","False","08/02/2024","14.40","Jesse O'Connell","Email and website services","","{69156A42-EE03-16DD-28F6-25095E59FA1C}"
"4924860","412285","","","","NGP VAN","","","655 15th St NW","Ste 650","Washington","DC","20005-5738","False","08/07/2024","80.00","Jesse O'Connell","Campaign event management","","{69156A42-EE03-16DD-28F6-25095E59FA1C}"
"4924861","412285","","","","NGP VAN","","","655 15th St NW","Ste 650","Washington","DC","20005-5738","False","08/07/2024","300.00","Jesse O'Connell","Campaign data management and reporting","","{69156A42-EE03-16DD-28F6-25095E59FA1C}"
"4924862","412285","","","","Action Network","","","1900 L St NW","Ste 900","Washington","DC","20036-5005","False","08/14/2024","10.00","Jesse O'Connell","Email services","","{69156A42-EE03-16DD-28F6-25095E59FA1C}"
"4924877","412288","1129770","","","Canva","","","200 E. 6th St.","","Austin","TX","78701","False","07/04/2024","14.99","Jeff Staples","Graphic Creator Software Subscription","","{0E923CB0-B355-A8DA-26D0-00B5ED77FAF2}"
"4924878","412288","1129770","","","Canva","","","200 E. 6th St.","","Austin","TX","78701","False","08/04/2024","14.99","Jeff Staples","software subscription","","{0E923CB0-B355-A8DA-26D0-00B5ED77FAF2}"
"4924879","412288","1130236","","","Vistaprint","","","95 Hayden Ave","","Lexington","MA","02421","False","07/20/2024","115.52","Jeff Staples","flyers","","{0E923CB0-B355-A8DA-26D0-00B5ED77FAF2}"
"4924880","412288","1132223","","","Meta","","","1 Hacker Way","","Menlo","CA","94025","False","07/08/2024","30.00","Jeff Staples","Social media ads","","{0E923CB0-B355-A8DA-26D0-00B5ED77FAF2}"
"4924881","412288","1132223","","","Meta","","","1 Hacker Way","","Menlo","CA","94025","False","07/20/2024","20.00","Jeff Staples","social media ads","","{0E923CB0-B355-A8DA-26D0-00B5ED77FAF2}"
"4924882","412288","1132223","","","Meta","","","1 Hacker Way","","Menlo","CA","94025","False","08/02/2024","25.00","Jeff Staples","social media ads","","{0E923CB0-B355-A8DA-26D0-00B5ED77FAF2}"
"4924883","412288","1132223","","","Meta","","","1 Hacker Way","","Menlo","CA","94025","False","08/09/2024","5.00","Jeff Staples","social media ads","","{0E923CB0-B355-A8DA-26D0-00B5ED77FAF2}"
"4924884","412288","1132223","","","Meta","","","1 Hacker Way","","Menlo","CA","94025","False","08/10/2024","35.00","Jeff Staples","social media ads","","{0E923CB0-B355-A8DA-26D0-00B5ED77FAF2}"
"4924885","412288","1132223","","","Meta","","","1 Hacker Way","","Menlo","CA","94025","False","08/31/2024","30.00","Jeff Staples","social media ads","","{0E923CB0-B355-A8DA-26D0-00B5ED77FAF2}"
