"ScheduleDId","ReportId","CommitteeContactId","FirstName","MiddleName","LastOrCompanyName","Prefix","Suffix","AddressLine1","AddressLine2","City","StateCode","ZipCode","IsIndividual","TransactionDate","Amount","AuthorizingName","ItemOrService","ScheduleId","ReportUID"
"3283428","240298","754266","","","Chadderdon Lestingi Creative Solutions","","","3214 Wynford Drive","","Fairfax","VA","22031","False","05/22/2021","11274.54","Andrea Longton","Mailers","","{5DA3CD29-CA61-1632-5D6C-33F73D3EFD82}"
"3283429","240298","754288","","","Compete Digital LLC","","","1317 Potomac Ave SE","","Washington","DC","20003","False","05/13/2021","2600.00","Andrea Longton","Digital resources","","{5DA3CD29-CA61-1632-5D6C-33F73D3EFD82}"
"3283430","240298","754288","","","Compete Digital LLC","","","1317 Potomac Ave SE","","Washington","DC","20003","False","05/26/2021","5500.00","Andrea Longton","Digital ads","","{5DA3CD29-CA61-1632-5D6C-33F73D3EFD82}"
"3283431","240298","770334","","","Act Blue","","","PO Box 441146","","Somerville","MA","02144","False","04/04/2021","42.06","Andrea Longton","Act Blue expenses","","{5DA3CD29-CA61-1632-5D6C-33F73D3EFD82}"
"3283432","240298","770334","","","Act Blue","","","PO Box 441146","","Somerville","MA","02144","False","04/11/2021","44.48","Andrea Longton","ActBlue expense","","{5DA3CD29-CA61-1632-5D6C-33F73D3EFD82}"
"3283433","240298","770334","","","Act Blue","","","PO Box 441146","","Somerville","MA","02144","False","04/18/2021","34.39","Andrea Longton","Act Blue expense","","{5DA3CD29-CA61-1632-5D6C-33F73D3EFD82}"
"3283434","240298","770334","","","Act Blue","","","PO Box 441146","","Somerville","MA","02144","False","04/25/2021","155.51","Andrea Longton","Act Blue expense","","{5DA3CD29-CA61-1632-5D6C-33F73D3EFD82}"
"3283435","240298","770334","","","Act Blue","","","PO Box 441146","","Somerville","MA","02144","False","05/02/2021","189.85","Andrea Longton","Act Blue expense","","{5DA3CD29-CA61-1632-5D6C-33F73D3EFD82}"
"3283436","240298","770334","","","Act Blue","","","PO Box 441146","","Somerville","MA","02144","False","05/09/2021","68.79","Andrea Longton","Act Blue expense","","{5DA3CD29-CA61-1632-5D6C-33F73D3EFD82}"
"3283437","240298","770334","","","Act Blue","","","PO Box 441146","","Somerville","MA","02144","False","05/16/2021","113.63","Andrea Longton","Act Blue expense","","{5DA3CD29-CA61-1632-5D6C-33F73D3EFD82}"
