"ScheduleGId","ReportId","ScheduleACount","ScheduleATotal","ScheduleBCount","ScheduleBTotal","UnItemizedCount","UnItemizedTotal","UnItemizedInKindCount","UnItemizedInKindTotal","AllContributionsCount","AllContributionsTotal","ScheduleCTotal","ScheduleBTotalAgain","UnItemizedInKindTotalAgain","ScheduleDTotal","TotalInKindAndExpenditures","BeginningLoanBalance","LoansReceivedTotal","LoansReceivedAndExistingTotal","LoansPaidTotal","NewLoanBalance","ScheduleId","ReportUID"
"322538","370502","0",".00","3","9824.81","1","100.00","0",".00","4","9924.81",".00","9824.81",".00","4349.47","14174.28","100.00",".00","100.00",".00","100.00","","{AA898B89-4E78-90EE-0E5A-E5297D06726D}"
"339931","392324","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{37FA874D-BBA6-E6D6-5C28-55EE7CA2BDA6}"
"344830","397867","2","5838.35","0",".00","5","108.55","0",".00","7","5946.90",".00",".00",".00","1724.67","1724.67",".00",".00",".00",".00",".00","","{79B0125D-5398-1991-E99C-B20520FD2E49}"
"353873","407993","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{9395937F-6290-D422-83F1-90F531206C12}"
"357698","412480","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","2117.07","2117.07",".00",".00",".00",".00",".00","","{8A1EE80F-D54B-F37F-6A67-2B12D52BFE67}"
"360101","415288","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","100.00","100.00",".00",".00",".00",".00",".00","","{556A26B0-494F-03D6-3356-86674F1C44A5}"
"360218","415556","2","304.30","0",".00","8","440.00","0",".00","10","744.30",".00",".00",".00","10.90","10.90",".00",".00",".00",".00",".00","","{25894BC6-D0E2-9F4B-CCF0-671C8152C577}"
"360219","415557","0",".00","0",".00","0",".00","0",".00","0",".00",".06",".00",".00","330.00","330.00",".00",".00",".00",".00",".00","","{C6784CD9-8273-ADCD-D25A-EADFDF8D2EF1}"
"360220","415558","3","949.50","0",".00","0",".00","0",".00","3","949.50",".00",".00",".00","100.00","100.00",".00",".00",".00",".00",".00","","{7AA48F3C-B9B5-5F5C-97F3-7374893FBA53}"
"360223","415562","15","941.00","2","130.00","57","1475.00","0",".00","74","2546.00",".00","130.00",".00","2824.21","2954.21",".00",".00",".00",".00",".00","","{813855D2-245F-4450-4382-6F8F1F50EFB6}"
"360228","415567","92","2666.00","0",".00","45","1374.00","0",".00","137","4040.00",".00",".00",".00","2943.83","2943.83",".00",".00",".00",".00",".00","","{AFD8A25B-6458-E433-7CE3-5A9E47F28C06}"
"360229","415569","3","4200.00","0",".00","5","245.00","0",".00","8","4445.00",".00",".00",".00","4764.89","4764.89",".00",".00",".00",".00",".00","","{26761498-12B5-D649-7A2E-A8F91E31873A}"
"360230","415570","5","581.13","0",".00","0",".00","0",".00","5","581.13",".00",".00",".00","750.00","750.00",".00",".00",".00",".00",".00","","{73A4D42F-8E92-E4E5-DC6A-A8E4BEC545E9}"
"360235","415578","7","5625.55","1","500.00","4","182.12","1","41.10","13","6348.77",".00","500.00","41.10","3343.23","3884.33",".00",".00",".00",".00",".00","","{43686327-F3A5-8AF7-96FF-0ECE257E3152}"
"360238","415583","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{62FF4A42-F04F-EC8F-83D6-5324FFDC52E9}"
"360239","415584","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{097B6B3F-78F5-BEED-A64B-BC5816CE8C06}"
"360240","415585","90","48388.37","0",".00","205","6913.75","0",".00","295","55302.12","8.67",".00",".00","60710.96","60710.96",".00",".00",".00",".00",".00","","{7A35D55E-3FBB-64DC-EB63-392421CDD6ED}"
"360241","415588","143","168793.22","0",".00","157","7251.11","0",".00","300","176044.33","15061.84",".00",".00","158313.82","158313.82",".00",".00",".00",".00",".00","","{9615B77C-C26C-B8A2-257A-AFB541F6766F}"
"360243","415590","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","2.00","2.00",".00",".00",".00",".00",".00","","{3C25F784-8A7F-A678-4521-A5A522E93849}"
"360245","415593","9","1600.00","0",".00","22","1699.00","0",".00","31","3299.00",".00",".00",".00","2879.45","2879.45",".00","1500.00","1500.00",".00","1500.00","","{72C8C0CE-F521-9C17-967B-D63604AC127F}"
"360246","415594","10","4300.00","1","943.74","1","100.00","0",".00","12","5343.74",".00","943.74",".00",".00","943.74",".00",".00",".00",".00",".00","","{6E17317C-E86E-43D5-249F-5E19C9E3151F}"
"360249","415597","9","2130.00","0",".00","0",".00","0",".00","9","2130.00",".00",".00",".00","1253.38","1253.38",".00",".00",".00",".00",".00","","{810BC81E-D8A4-674F-14BF-47C2C1715181}"
"360250","415598","228","66064.78","2","312.54","652","17176.50","0",".00","882","83553.82",".00","312.54",".00","41675.57","41988.11",".00",".00",".00",".00",".00","","{04C5117F-FF81-B269-4425-1DB9587C25E9}"
"360252","415601","0",".00","1","195.00","0",".00","0",".00","1","195.00",".00","195.00",".00","10500.00","10695.00",".00",".00",".00",".00",".00","","{C4F13AF2-1C7D-DBCB-5AA5-07F2E1CF99A9}"
"360253","415602","4","2100.00","1","300.00","8","495.70","0",".00","13","2895.70",".00","300.00",".00","1100.50","1400.50",".00",".00",".00",".00",".00","","{1EA1AB14-09FF-F637-802D-3AC2633802DE}"
