"ScheduleDId","ReportId","CommitteeContactId","FirstName","MiddleName","LastOrCompanyName","Prefix","Suffix","AddressLine1","AddressLine2","City","StateCode","ZipCode","IsIndividual","TransactionDate","Amount","AuthorizingName","ItemOrService","ScheduleId","ReportUID"
"3845524","281061","893374","","","VistaPrint","","","170 Data Dr.","","Waltham","MA","02451","False","03/09/2022","62.00","Brittany Walker","Business Cards for Walker for School Board","","{F763DBCE-CE4A-42C5-D4FC-2EF690ED4EF1}"
"3845525","281061","894335","","","Kroger","","","309 S. Battlefield Blvd.","","Chesapeake","VA","23322","False","03/22/2022","116.00","Brittany Walker","Postage for Mailing","","{F763DBCE-CE4A-42C5-D4FC-2EF690ED4EF1}"
"3845526","281062","892240","","","Office Max","","","Jefferson Ave.","","Newport News","VA","23608","False","01/04/2022","21.81","Curtis Bethany","Clipboards","","{8F57974D-EE20-BF21-238C-3982D040C720}"
"3845527","281062","892240","","","Office Max","","","Jefferson Ave.","","Newport News","VA","23608","False","03/31/2022","149.74","Curtis Bethany","Paper and ink","","{8F57974D-EE20-BF21-238C-3982D040C720}"
"3845528","281062","892241","","","Chick-fil-a","","","Jefferson Ave","","Newport News","VA","23606","False","01/19/2022","24.62","Curtis Bethany","Meeting","","{8F57974D-EE20-BF21-238C-3982D040C720}"
"3845529","281062","892242","","","Virginia State Board of Elections","","","1111 Richmond","","Richmond","VA","11111","False","01/26/2022","417.00","Curtis Bethany","Voter File","","{8F57974D-EE20-BF21-238C-3982D040C720}"
"3845530","281062","892243","","","Canvass Coffee","","","Port Warick","","Newport News","VA","23606","False","01/31/2022","4.97","Curtis Bethany","Meeting beverage","","{8F57974D-EE20-BF21-238C-3982D040C720}"
"3845531","281062","892243","","","Canvass Coffee","","","Port Warick","","Newport News","VA","23606","False","02/07/2022","20.74","Curtis Bethany","Meeting coffee","","{8F57974D-EE20-BF21-238C-3982D040C720}"
"3845532","281062","892243","","","Canvass Coffee","","","Port Warick","","Newport News","VA","23606","False","02/10/2022","10.94","Curtis Bethany","Meeting Coffee","","{8F57974D-EE20-BF21-238C-3982D040C720}"
"3845533","281062","892244","","","Thaijindesu","","","Port Warwick","","Newport News","VA","23606","False","02/09/2022","68.91","Curtis Bethany","Meeting Lunch","","{8F57974D-EE20-BF21-238C-3982D040C720}"
"3845534","281062","892277","","","Anedot Inc.","","","5555 HILTON AVE SUITE","106","BATON ROUGE","LA","70808","False","02/10/2022","6.90","Curtis Bethany","Anedeot processing fee","","{8F57974D-EE20-BF21-238C-3982D040C720}"
"3845535","281062","892277","","","Anedot Inc.","","","5555 HILTON AVE SUITE","106","BATON ROUGE","LA","70808","False","03/07/2022","1.30","Curtis Bethany","Processing fee","","{8F57974D-EE20-BF21-238C-3982D040C720}"
