"ReportId","CommitteeContactId","FirstName","MiddleName","LastOrCompanyName","Prefix","Suffix","NameOfEmployer","OccupationOrTypeOfBusiness","PrimaryCityAndStateOfEmploymentOrBusiness","AddressLine1","AddressLine2","City","StateCode","ZipCode","IsIndividual","TransactionDate","Amount","TotalToDate","ScheduleBId","ValuationBasis","ProductOrService","ScheduleId","ReportUID"
"472974","914354","Chad","","Green","","","Sefl-employed","Attorney","Newport News, VA","400 Spivey Lane","","Seaford","VA","23696","True","2025-05-22 00:00:00","750.00","750.00","312078","Actual Cost","Room Rental at James River Country Club","","{A569D168-CCF1-4FF5-4C7D-2FB6BCD9DE76}"
"472974","915135","David","E","Yancey","","","Self-employed","Real Estate","Newport News, VA","422 Pin Oak Rd","","Newport News","VA","23601","True","2025-06-01 00:00:00","1500.00","3250.00","312079","Actual Cost","Consulting Services","","{A569D168-CCF1-4FF5-4C7D-2FB6BCD9DE76}"
"472974","1156156","","","Community-Owned Power PAC","","","","Political Organization","Glen Allen","4201 Dominion Blvd","Ste 101","Glen Allen","VA","23060","False","2025-05-07 00:00:00","1770.11","2020.11","312080","Actual Cost","Event Hosting","","{A569D168-CCF1-4FF5-4C7D-2FB6BCD9DE76}"
"472974","1216613","Ashley","","Green","","","PBMares","Accountant","Seaford, VA","424 Spivey Lane","","Seaford","VA","23696","True","2025-05-07 00:00:00","2000.00","2000.00","312081","Actual Cost","Sponsorship","","{A569D168-CCF1-4FF5-4C7D-2FB6BCD9DE76}"
"474201","1199947","","","Advocates Hub LLC","","","","Website Hub Online Platform Commercial Software/Se","Chesapeake, VA","555 Belaire Ave","Suite 340","Chesapeake","VA","23320","False","2025-10-15 00:00:00","500.00","5000.00","312324","Fair Market Value","Website Service and Software","","{14BD1CDB-2333-99A8-4AEA-0404506F6AEB}"
"474201","1199947","","","Advocates Hub LLC","","","","Website Hub Online Platform Commercial Software/Se","Chesapeake, VA","555 Belaire Ave","Suite 340","Chesapeake","VA","23320","False","2025-11-15 00:00:00","500.00","5500.00","312325","Fair Market Value","Website software and service","","{14BD1CDB-2333-99A8-4AEA-0404506F6AEB}"
"474201","1199947","","","Advocates Hub LLC","","","","Website Hub Online Platform Commercial Software/Se","Chesapeake, VA","555 Belaire Ave","Suite 340","Chesapeake","VA","23320","False","2025-12-15 00:00:00","500.00","6000.00","312326","Fair Market Value","Website software & services","","{14BD1CDB-2333-99A8-4AEA-0404506F6AEB}"
"474254","1207045","Grady","","perkins","","","Retired","Retired","Richmond Va","13631 Swale Ln","","Midlothian","VA","23112","True","2025-02-06 00:00:00","150.00","150.00","312334","Actual Cost","Restaurant","","{560BFF36-0AC8-BF03-F441-48621F8B40EF}"
"474254","1207090","","","Mudhouse Coffee","","","","Restaurant/Coffee House","Richmond VA","418 W Broad ST","","rICHMOND","VA","23220","False","2025-03-20 00:00:00","500.00","500.00","312335","Actual Cost","Meet & Greet","","{560BFF36-0AC8-BF03-F441-48621F8B40EF}"
"474301","1207045","Grady","","perkins","","","Retired","Retired","Richmond Va","13631 Swale Ln","","Midlothian","VA","23112","True","2025-02-06 00:00:00","150.00","150.00","312338","Actual Cost","Restaurant","","{560BFF36-0AC8-BF03-F441-48621F8B40EF}"
"474301","1207090","","","Mudhouse Coffee","","","","Restaurant/Coffee House","Richmond VA","418 W Broad ST","","rICHMOND","VA","23220","False","2025-03-20 00:00:00","500.00","500.00","312339","Actual Cost","Meet & Greet","","{560BFF36-0AC8-BF03-F441-48621F8B40EF}"
"474375","","John","J","Kern","","","self","consultant","Williamsburg VA","2816 Hidden Lake Dr","","Williamsburg","VA","23185-8020","True","2025-12-18 00:00:00","139.99","1439.99","312351","ActualCost","Donation of one new canopy tent","","{11D62D93-80F0-35EB-9E2B-282E3953789D}"
"474375","","John","William","McDonald","","","Not Employed","n/a","Williamsburg VA","2335 Patriots Colony Dr","","Williamsburg","VA","23188-2472","True","2025-10-04 00:00:00","54.90","354.90","312352","ActualCost","Donation of postage stamsp","","{11D62D93-80F0-35EB-9E2B-282E3953789D}"
