"ScheduleGId","ReportId","ScheduleACount","ScheduleATotal","ScheduleBCount","ScheduleBTotal","UnItemizedCount","UnItemizedTotal","UnItemizedInKindCount","UnItemizedInKindTotal","AllContributionsCount","AllContributionsTotal","ScheduleCTotal","ScheduleBTotalAgain","UnItemizedInKindTotalAgain","ScheduleDTotal","TotalInKindAndExpenditures","BeginningLoanBalance","LoansReceivedTotal","LoansReceivedAndExistingTotal","LoansPaidTotal","NewLoanBalance","ScheduleId","ReportUID"
"388932","449854","0",".00","2","228.00","0",".00","0",".00","2","228.00",".00","228.00",".00",".00","228.00",".00",".00",".00",".00",".00","","{BCF56419-408D-2D78-40A1-4E4D067B8B66}"
"388933","449855","7","1335.00","2","229.00","11","735.00","0",".00","20","2299.00",".00","229.00",".00","81.80","310.80",".00",".00",".00",".00",".00","","{CC189383-F17F-E4A0-9C85-1BF6DAEE8966}"
"388940","449866","1","267.28","0",".00","1","8.98","0",".00","2","276.26",".00",".00",".00","468.98","468.98",".00",".00",".00",".00",".00","","{CF2D872B-29C2-EF08-5B78-BDEB5E6F338E}"
"388941","449867","1","150.00","1","801.84","13","795.00","0",".00","15","1746.84",".00","801.84",".00","336.16","1138.00",".00",".00",".00",".00",".00","","{456C09B2-A0B1-5138-BDB1-790AAA5EC20F}"
"388947","449875","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","150.00","150.00","500.00",".00","500.00",".00","500.00","","{E4933005-A090-231A-ADBB-F5399329B023}"
"388954","449884","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{F48E1F61-BECA-6F8B-7991-0FF3BD094CD4}"
"388956","449886","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{FEB86692-028B-D5F6-248F-2A0EED7060FC}"
"388963","449895","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","191.33",".00","191.33",".00","191.33","","{39D638E9-3C65-53E1-7E97-18F8EFACD2E5}"
"388967","449900","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{EC88DC0D-4DA6-C4E5-FB71-015292541176}"
"388968","449901","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{1D5B639C-D3CF-1E96-BA59-D36CC95A6FA1}"
