"ScheduleDId","ReportId","CommitteeContactId","FirstName","MiddleName","LastOrCompanyName","Prefix","Suffix","AddressLine1","AddressLine2","City","StateCode","ZipCode","IsIndividual","TransactionDate","Amount","AuthorizingName","ItemOrService","ScheduleId","ReportUID"
"4241029","321652","952687","","","Mailchimp","","","675 Ponce De Leon Ave NE","5000","Atlanta","GA","30308","False","01/17/2023","13.00","Brandon Hutchons","Mailchimp","","{A20CE483-A307-7314-10A3-1021E4183B68}"
"4241030","321652","952739","","","OfficeDepot/OfficeMax","","","1332 Greenbriar Parkway","","Chesapeake","VA","23320","False","01/02/2023","35.18","Brandon Hutchins","Printing","","{A20CE483-A307-7314-10A3-1021E4183B68}"
"4241031","321652","952739","","","OfficeDepot/OfficeMax","","","1332 Greenbriar Parkway","","Chesapeake","VA","23320","False","01/11/2023","79.47","Brandon Hutchins","Business Cards","","{A20CE483-A307-7314-10A3-1021E4183B68}"
"4241032","321652","958327","","","The Fresh Prints of VA","","","121 Pennsylvania Ave","","Virginia Beach","VA","23462","False","01/04/2023","169.60","Brandon Hutchins","Printing","","{A20CE483-A307-7314-10A3-1021E4183B68}"
"4241033","321652","958371","","","Earl Mack Design","","","3036 Moss Side Ave.","","Richmond","VA","23222","False","01/12/2023","525.00","Brandon Hutchins","Graphic Design Services","","{A20CE483-A307-7314-10A3-1021E4183B68}"
"4241034","321652","958376","","","Print Republic","","","1933 Virginia Beach Blvd.","Suite 104","Virginia Beach","VA","23454","False","01/13/2023","739.62","Brandon Hutchins","Graphic design and printing services","","{A20CE483-A307-7314-10A3-1021E4183B68}"
"4241035","321652","961036","Nathaniel","","Johnson","","","707 Loudoun Avenue","","Portsmouth","VA","23707","True","01/08/2023","366.90","Brandon Hutchins","Campaign Event","","{A20CE483-A307-7314-10A3-1021E4183B68}"
"4241036","321652","961041","","","The Dirty Buffalo","","","2080 S. Independence Bld","","Virginia Beach","VA","23456","False","01/14/2023","2303.06","Brandon Hutchins","Campaign Kickoff","","{A20CE483-A307-7314-10A3-1021E4183B68}"
"4241037","321652","961044","","","Sign Rocket","","","340 Broadway Ave","","Saint Paul Park","MN","55071","False","01/14/2023","795.00","Brandon Hutchins","Yard Signs","","{A20CE483-A307-7314-10A3-1021E4183B68}"
"4241038","321652","966082","","","Print Republic","","","1933 Virginia Beach Blvd.","Suite 104","Virginia Beach","VA","23454","False","01/25/2023","1068.48","Brandon Hutchins","Printing Services","","{A20CE483-A307-7314-10A3-1021E4183B68}"
"4241039","321652","966083","","","Sign Rocket","","","340 Broadway Ave","","Saint Paul Park","MN","55071","False","01/25/2023","795.00","Brandon Hutchins","Yard Signs","","{A20CE483-A307-7314-10A3-1021E4183B68}"
"4241040","321652","966084","","","The Fresh Prints of VA","","","121 Pennsylvania Ave","","Virginia Beach","VA","23462","False","01/24/2023","132.50","Brandon Hutchins","Rally Signs","","{A20CE483-A307-7314-10A3-1021E4183B68}"
"4241041","321652","966085","Ayse","","Tuzcuoglu","","","3029 Cromwell Park Dr.","","Virginia Beach","VA","23456","True","01/23/2023","300.00","Brandon Hutchins","Campaign Beanies with Logo","","{A20CE483-A307-7314-10A3-1021E4183B68}"
"4241042","321652","966086","","","Zenthree","","","5580 La Jolla Blvd","Suite 112","La Jolla","CA","92037","False","01/18/2023","49.00","Brandon Hutchins","Website Hosting","","{A20CE483-A307-7314-10A3-1021E4183B68}"
"4241043","321652","974417","Connor","","Eppley","","","4719 Jeanne Street","103","Virginia Beach","VA","23462","True","03/17/2023","800.00","Brandon Huthins","Consulting fees","","{A20CE483-A307-7314-10A3-1021E4183B68}"
"4241044","321652","974418","","","OfficeDepot/OfficeMax","","","1332 Greenbriar Parkway","","Chesapeake","VA","23320","False","01/28/2023","71.72","Brandon Hutchins","Event Materials","","{A20CE483-A307-7314-10A3-1021E4183B68}"
