"ScheduleGId","ReportId","ScheduleACount","ScheduleATotal","ScheduleBCount","ScheduleBTotal","UnItemizedCount","UnItemizedTotal","UnItemizedInKindCount","UnItemizedInKindTotal","AllContributionsCount","AllContributionsTotal","ScheduleCTotal","ScheduleBTotalAgain","UnItemizedInKindTotalAgain","ScheduleDTotal","TotalInKindAndExpenditures","BeginningLoanBalance","LoansReceivedTotal","LoansReceivedAndExistingTotal","LoansPaidTotal","NewLoanBalance","ScheduleId","ReportUID"
"337257","389020","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{59B3433F-1A97-AD5E-95D8-20C050EDF0D0}"
"411188","481008","0",".00","1","3571.98","0",".00","0",".00","1","3571.98",".00","3571.98",".00","3740.48","7312.46","3000.00",".00","3000.00",".00","3000.00","","{68E74BB1-E9DE-CC06-A703-9486DA803A2E}"
"411321","481148","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","406.00","406.00","3000.00",".00","3000.00",".00","3000.00","","{03EB244F-AE1E-93EB-130B-8B60CFC6F2DF}"
"412342","482172","0",".00","3","2751.53","0",".00","1","38.15","4","2789.68",".00","2751.53","38.15",".00","2789.68",".00",".00",".00",".00",".00","","{556BC1DE-2771-4C20-D343-D27567631480}"
"412346","482176","8","6500.00","0",".00","16","1375.00","0",".00","24","7875.00",".00",".00",".00","1346.50","1346.50",".00",".00",".00",".00",".00","","{29EB9520-613C-5D7A-4516-7C3B9A304812}"
"412347","482177","1","100.00","0",".00","2","75.00","0",".00","3","175.00",".00",".00",".00","6.92","6.92",".00",".00",".00",".00",".00","","{B8EF2EBD-777C-0A9E-67B8-30299D602772}"
"412348","482178","0",".00","0",".00","3","120.00","0",".00","3","120.00",".00",".00",".00","2504.75","2504.75",".00",".00",".00",".00",".00","","{78CA3F1A-A16B-8C77-D6EE-B37625574CD0}"
"412350","482180","0",".00","1","191.83","1","10.00","0",".00","2","201.83",".00","191.83",".00",".40","192.23",".00",".00",".00",".00",".00","","{28BBBB13-3241-9BD3-E44C-2EC3FAADD906}"
"412354","482184","0",".00","1","191.83","1","10.00","0",".00","2","201.83",".00","191.83",".00","300.40","492.23",".00",".00",".00",".00",".00","","{28BBBB13-3241-9BD3-E44C-2EC3FAADD906}"
"412355","482185","2","1250.00","2","3509.15","3","18.33","0",".00","7","4777.48",".00","3509.15",".00","410.62","3919.77",".00",".00",".00",".00",".00","","{CEDB2CDA-6131-04E1-347D-9C59D6CA184A}"
"412357","482187","0",".00","1","191.83","1","10.00","0",".00","2","201.83",".00","191.83",".00","300.40","492.23",".00",".00",".00",".00",".00","","{28BBBB13-3241-9BD3-E44C-2EC3FAADD906}"
"412358","482188","2","1250.00","2","3509.15","3","18.33","0",".00","7","4777.48",".00","3509.15",".00","410.62","3919.77",".00",".00",".00",".00",".00","","{CEDB2CDA-6131-04E1-347D-9C59D6CA184A}"
"412359","482189","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{836745DC-08D2-2EAB-E4F0-EA12247DA708}"
"412360","482190","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{BD598132-28D1-EC4A-69D2-406159954815}"
"412361","482191","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","1000.00","1000.00",".00",".00",".00",".00",".00","","{0BA932D2-B960-4D72-DE1D-143FB7885105}"
"412362","482192","1","1000.00","0",".00","1","37.78","0",".00","2","1037.78",".00",".00",".00","37.78","37.78",".00",".00",".00",".00",".00","","{272C9F77-9924-A4E0-9E58-5FFA0029945E}"
"412363","482193","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{5272926F-94BC-72F5-59A4-BB059DA73440}"
"412364","482194","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{BC23AD7D-92FA-ADEB-DABB-1D62B813287A}"
"412365","482195","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","3000.00","3000.00",".00",".00",".00",".00",".00","","{2CF70F96-0558-3B87-4BEE-4DA62C889D28}"
"412366","482196","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{CD74DD21-FE92-A5B0-D46F-B904E5EE5CBD}"
