"ScheduleHId","ReportId","BeginningBalance","ContributionsReceived","ScheduleCTotal","LoansReceivedTotal","ContributionsAndReceiptsReceived","TotalExpendableFunds","TotalInKindAndExpenditures","LoansPaidTotal","ScheduleITotal","TotalPaymentsMade","ExpendableFundsBalance","TotalUnPaidDebts","BalanceAtStartOfElectionCycle","PreviousReceipts","CurrentReceipts","TotalReceiptsThisElectionCycle","TotalFundsAvailable","PreviousDisbursements","CurrentDisbursements","TotalDisbursements","EndingBalance","ScheduleId","ReportUID"
"407158","468002",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{AD17D102-AC48-AAA2-63DA-95BEA4AE010D}"
"407958","469362","20.00","900.75",".00",".00","900.75","920.75","712.18",".00",".00","712.18","208.57",".00","20.00",".00","900.75","900.75","920.75",".00","712.18","712.18","208.57","","{E0E445C7-7139-1AA4-98D4-7839E07D0D95}"
"408690","470149",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{B9535532-06BA-E723-5230-0FAE8DFC0EC5}"
"408879","470343","14171.84","100.00",".00",".00","100.00","14271.84","5036.77",".00",".00","5036.77","9235.07",".00","10010.35","15913.28","100.00","16013.28","26023.63","11751.79","5036.77","16788.56","9235.07","","{1759F030-4847-DB02-DD89-C8AC296CEE4E}"
"408892","470405",".00","153796.60",".00","10000.00","163796.60","163796.60","126190.27",".00",".00","126190.27","37606.33","10000.00",".00",".00","163796.60","163796.60","163796.60",".00","126190.27","126190.27","37606.33","","{2CD68C60-F4C6-D91D-45CC-F34A9E7F4872}"
"408895","470408","4489.85","500.00",".00",".00","500.00","4989.85","1965.76",".00",".00","1965.76","3024.09",".00",".00","20350.00","500.00","20850.00","20850.00","15860.15","1965.76","17825.91","3024.09","","{2E4FABB5-A476-2E84-0D1D-5771B634EEF2}"
"408896","470409","554.28",".00",".00",".00",".00","554.28",".00",".00",".00",".00","554.28","309.00",".00","3909.00",".00","3909.00","3909.00","3354.72",".00","3354.72","554.28","","{B7B2376B-1A9E-35B0-34B8-17E2F8132DF3}"
"408897","470410","1738.09",".00",".00",".00",".00","1738.09",".00",".00",".00",".00","1738.09",".00","1738.09",".00",".00",".00","1738.09",".00",".00",".00","1738.09","","{BA54A405-9550-2AC7-A4EF-E01C674C689E}"
"408898","470411","47055.12","474.90",".00",".00","474.90","47530.02","2099.90",".00",".00","2099.90","45430.12","32669.15","12263.76","101766.69","474.90","102241.59","114505.35","66975.33","2099.90","69075.23","45430.12","","{E2C6F883-FD85-92C8-1FCC-50830C0A6802}"
"408899","470412",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{1DCF1F3F-62BD-8A31-E2A8-0DC0C456CF44}"
"408900","470413",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","5.00","115.00",".00","115.00","120.00","120.00",".00","120.00",".00","","{3DB949FE-3FB1-5CA2-DF8C-D53E0772E3A4}"
"408901","470414",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{B8D3BF6F-C619-5F66-DD86-54833BD436A6}"
"408903","470416","8630.43",".00",".00",".00",".00","8630.43",".00",".00",".00",".00","8630.43",".00","13370.67","13494.43",".00","13494.43","26865.10","18234.67",".00","18234.67","8630.43","","{18AA7679-64F3-F846-CDBB-F10C31575E8E}"
"408905","470418","831.59",".00",".00",".00",".00","831.59",".00",".00",".00",".00","831.59",".00",".00","1999.00",".00","1999.00","1999.00","1167.41",".00","1167.41","831.59","","{922B8105-9209-6B3E-8C44-24F8C83D07BE}"
"408906","470420","831.59",".00",".00",".00",".00","831.59",".00",".00",".00",".00","831.59",".00",".00","1999.00",".00","1999.00","1999.00","1167.41",".00","1167.41","831.59","","{922B8105-9209-6B3E-8C44-24F8C83D07BE}"
"408907","470419","100.00",".00",".00",".00",".00","100.00","100.00",".00",".00","100.00",".00",".00",".00","100.00",".00","100.00","100.00",".00","100.00","100.00",".00","","{FECDE8E1-FA1D-3C04-2A67-2EC9F52E12B8}"
"408908","470421",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{A10B53FA-F851-57B0-68BB-DB01FEF30A03}"
"408909","470422","5992.11","250.00",".00",".00","250.00","6242.11","6242.11",".00",".00","6242.11",".00",".00","3918.02","17400.00","250.00","17650.00","21568.02","15325.91","6242.11","21568.02",".00","","{AF0161F6-CC4A-541D-4DE1-AC445B8B3A28}"
"408911","470424","631.94",".00",".00",".00",".00","631.94","631.94",".00",".00","631.94",".00",".00","100.00","2500.00",".00","2500.00","2600.00","1968.06","631.94","2600.00",".00","","{8E96C304-373A-D7A2-89D9-432D9CCB96C5}"
"408912","470425","2309.09","520.51",".00",".00","520.51","2829.60","2522.51",".00",".00","2522.51","307.09",".00",".00","5465.38","520.51","5985.89","5985.89","3156.29","2522.51","5678.80","307.09","","{A09335FF-08BD-C12F-E316-99FFAEC55FA5}"
"408913","470426",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{BD638CCC-3CB6-D46F-EEF9-DA0835BBFB44}"
"408915","470428","331132.56","352199.71","4.48",".00","352204.19","683336.75","418310.07",".00",".00","418310.07","265026.68",".00","153246.30","874330.11","352204.19","1226534.30","1379780.60","696443.85","418310.07","1114753.92","265026.68","","{AB241D73-4E4F-CA35-9395-74719E62748F}"
"408916","470429","20298.23","5844.95",".00",".00","5844.95","26143.18","12651.38",".00",".00","12651.38","13491.80","23837.12","6891.78","34248.35","5844.95","40093.30","46985.08","20841.90","12651.38","33493.28","13491.80","","{03887A03-AA7A-686B-7624-935EA7FDF9D2}"
"408919","470432",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","900.00",".00","900.00","900.00","900.00",".00","900.00",".00","","{709D64CE-A8F0-28ED-9C97-9932E754F8DB}"
"408921","470434","1863.00",".00",".00",".00",".00","1863.00","1863.00",".00",".00","1863.00",".00",".00",".00","2925.00",".00","2925.00","2925.00","1062.00","1863.00","2925.00",".00","","{17A96F1C-F160-D48E-22BB-E50576414C07}"
"408922","470435","31.20",".00",".00",".00",".00","31.20",".00",".00",".00",".00","31.20",".00","31.20",".00",".00",".00","31.20",".00",".00",".00","31.20","","{E7E2FD5D-FD54-F726-9192-6E21828FF8AA}"
"408924","470436","21.66","222.21",".00",".00","222.21","243.87","43.87","200.00",".00","243.87",".00",".00",".00","2250.00","222.21","2472.21","2472.21","2228.34","243.87","2472.21",".00","","{F040D38F-CBE2-5F99-30E3-1B231B08B892}"
"408927","470440","270.61",".00",".00",".00",".00","270.61","218.69",".00",".00","218.69","51.92",".00",".00","7263.69",".00","7263.69","7263.69","6993.08","218.69","7211.77","51.92","","{6B67FFCC-83A9-2ABB-FF4D-C7F66CD4B414}"
"408928","470441",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{4F80B489-4A50-5F97-70CF-B66322971159}"
"408930","470443","25.00",".00",".00",".00",".00","25.00",".00",".00",".00",".00","25.00",".00","25.00","25.00",".00","25.00","50.00","25.00",".00","25.00","25.00","","{5FE959F9-15A8-261E-BAAE-143619D16221}"
"408932","470446","270.61","25.00",".00",".00","25.00","295.61","243.69",".00",".00","243.69","51.92",".00",".00","7263.69","25.00","7288.69","7288.69","6993.08","243.69","7236.77","51.92","","{6B67FFCC-83A9-2ABB-FF4D-C7F66CD4B414}"
"408933","470447","5061.96",".00",".00",".00",".00","5061.96",".00",".00",".00",".00","5061.96",".00","237.21","6142.35",".00","6142.35","6379.56","1317.60",".00","1317.60","5061.96","","{9849A6DC-8C17-B0B7-EA63-2986E48923FE}"
"408934","470449","582.66",".00",".00",".00",".00","582.66",".00",".00",".00",".00","582.66",".00",".00","1100.00",".00","1100.00","1100.00","517.34",".00","517.34","582.66","","{8D48CC43-9584-F22F-095E-6139DDE4E394}"
"408935","470448","1010.26","3900.00",".00",".00","3900.00","4910.26","4793.59",".00",".00","4793.59","116.67",".00",".00","10925.00","3900.00","14825.00","14825.00","9914.74","4793.59","14708.33","116.67","","{49F73251-12FD-AF9A-4EA6-B1BBBF47B10A}"
"408936","470451","2387.00",".00",".00",".00",".00","2387.00",".00",".00",".00",".00","2387.00","2387.00",".00","4774.00",".00","4774.00","4774.00","2387.00",".00","2387.00","2387.00","","{2C003783-D376-0BA5-82EB-E426DF081978}"
"408938","470452","5061.96",".00",".00",".00",".00","5061.96",".00",".00",".00",".00","5061.96",".00","237.21","6142.35",".00","6142.35","6379.56","1317.60",".00","1317.60","5061.96","","{9849A6DC-8C17-B0B7-EA63-2986E48923FE}"
"408940","470454",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","6837.25",".00","6837.25","6837.25","6837.25",".00","6837.25",".00","","{A39BF401-3965-C477-ADBF-B0EE4BFF9C34}"
"408944","470458","100.00",".00",".00",".00",".00","100.00",".00","100.00",".00","100.00",".00",".00",".00","100.00",".00","100.00","100.00",".00","100.00","100.00",".00","","{8DC4F443-2498-7BDA-0DB8-4559DF06C9E0}"
"408951","470465","400.00",".00",".00",".00",".00","400.00",".00",".00",".00",".00","400.00","600.00",".00","400.00",".00","400.00","400.00",".00",".00",".00","400.00","","{71235CAD-398E-58D1-6936-E77B80D3A617}"
"408952","470466","906.12",".00",".08",".00",".08","906.20",".00",".00",".00",".00","906.20",".00","1003.00","183.12",".08","183.20","1186.20","280.00",".00","280.00","906.20","","{BDF67E43-7E43-2B4B-3D89-177EFCFE9027}"
"408953","470467","3675.22","100.00",".00",".00","100.00","3775.22","256.86",".00",".00","256.86","3518.36",".00",".00","11903.42","100.00","12003.42","12003.42","8228.20","256.86","8485.06","3518.36","","{416350D0-B08A-E060-3079-F226FC104EAE}"
"408955","470469","1197.52",".00",".00",".00",".00","1197.52",".00",".00",".00",".00","1197.52",".00","1197.52",".00",".00",".00","1197.52",".00",".00",".00","1197.52","","{49477C36-0738-82B8-EACF-3853E68BD02C}"
"408956","470473",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{B96B175E-3106-5D57-3824-7F118C7FBC84}"
