"ReportId","CommitteeContactId","FirstName","MiddleName","LastOrCompanyName","Prefix","Suffix","AddressLine1","AddressLine2","City","StateCode","ZipCode","IsIndividual","TransactionDate","Amount","ScheduleCId","ReceiptType","ScheduleId","ReportUID"
"411399","1145580","Credit Union","","Chartway Federal","","","160 Newtown Rd","","Virginia Beach","VA","23462","True","07/03/2024","10.00","81471","Refund - bank fee","","{D6C60E23-89B0-C2BD-8841-473252B9CC0B}"
"411408","1025254","","","Chesapeake Bank","","","P. O. Box 1419","","Kilmarnock","VA","22482","False","09/01/2023",".15","81473","Chesapeake Rewards Program","","{93FD1D13-B18C-8AA5-1C51-AD3BD36A442A}"
"411458","989367","","","Rumble Up","","","2021 L St NW","Suite 101-220","Washington","DC","20037","False","01/29/2024","152.63","81474","Refund","","{39F128E8-BA3A-8D74-855C-C7EAF115F035}"
"411458","1125037","","","Virginia Department of the Treasury","","","101 North 14th Street","","Richmond","VA","23219","False","02/02/2024","2000.00","81475","Re-imbursement for office technology","","{39F128E8-BA3A-8D74-855C-C7EAF115F035}"
"411496","1025254","","","Chesapeake Bank","","","P. O. Box 1419","","Kilmarnock","VA","22482","False","08/01/2023",".30","81476","Bank Rewards","","{6010755F-B607-D2F5-DDCB-BCADF515D953}"
"411496","1037183","","","Chesapeake Bank","","","P. O. Box 1419","","Kilmarnock","VA","22482","False","07/01/2023",".39","81477","Bank Rewards","","{6010755F-B607-D2F5-DDCB-BCADF515D953}"
"411498","1025254","","","Chesapeake Bank","","","P. O. Box 1419","","Kilmarnock","VA","22482","False","09/01/2023",".15","81478","Chesapeake Rewards Program","","{93FD1D13-B18C-8AA5-1C51-AD3BD36A442A}"
"411499","1025254","","","Chesapeake Bank","","","P. O. Box 1419","","Kilmarnock","VA","22482","False","10/01/2023",".35","81479","Bank Rewards","","{6529AB23-6701-62F5-669F-714F1485F781}"
"411500","1025254","","","Chesapeake Bank","","","P. O. Box 1419","","Kilmarnock","VA","22482","False","11/01/2023",".25","81480","Bank Rewards","","{3DA761D5-CE19-C0AA-A53C-66200CDD6C3F}"
"411500","1025254","","","Chesapeake Bank","","","P. O. Box 1419","","Kilmarnock","VA","22482","False","11/30/2023",".20","81481","Bank Rewards","","{3DA761D5-CE19-C0AA-A53C-66200CDD6C3F}"
"411504","1025254","","","Chesapeake Bank","","","P. O. Box 1419","","Kilmarnock","VA","22482","False","08/01/2023",".30","81482","Bank Rewards","","{6010755F-B607-D2F5-DDCB-BCADF515D953}"
"411504","1037183","","","Chesapeake Bank","","","P. O. Box 1419","","Kilmarnock","VA","22482","False","07/01/2023",".39","81483","Bank Rewards","","{6010755F-B607-D2F5-DDCB-BCADF515D953}"
"411507","1025254","","","Chesapeake Bank","","","P. O. Box 1419","","Kilmarnock","VA","22482","False","08/01/2023",".30","81485","Bank Rewards","","{6010755F-B607-D2F5-DDCB-BCADF515D953}"
"411507","1037183","","","Chesapeake Bank","","","P. O. Box 1419","","Kilmarnock","VA","22482","False","07/01/2023",".39","81486","Bank Rewards","","{6010755F-B607-D2F5-DDCB-BCADF515D953}"
"411508","1025254","","","Chesapeake Bank","","","P. O. Box 1419","","Kilmarnock","VA","22482","False","09/01/2023",".15","81487","Chesapeake Rewards Program","","{93FD1D13-B18C-8AA5-1C51-AD3BD36A442A}"
"411509","1025254","","","Chesapeake Bank","","","P. O. Box 1419","","Kilmarnock","VA","22482","False","10/01/2023",".35","81488","Bank Rewards","","{6529AB23-6701-62F5-669F-714F1485F781}"
"411510","1025254","","","Chesapeake Bank","","","P. O. Box 1419","","Kilmarnock","VA","22482","False","11/01/2023",".25","81489","Bank Rewards","","{3DA761D5-CE19-C0AA-A53C-66200CDD6C3F}"
"411510","1025254","","","Chesapeake Bank","","","P. O. Box 1419","","Kilmarnock","VA","22482","False","11/30/2023",".20","81490","Bank Rewards","","{3DA761D5-CE19-C0AA-A53C-66200CDD6C3F}"
